nfilter,t1,t2,t3,t4,t5
2557,126.364,0,0,125.572,20.29
1761,92.077,0,0,88.04,6.263
656,34.266,0,0,34.587,2.054
229,10.661,0,0,12.735,0.481
49,1.964,0,0,2.535,0.09
27,0.662,0,0,1.703,1.212
636,25.429,0,0,32.473,24.879
2597,129.991,0,0,131.524,21.061
1669,89.362,0,0,86.266,6.111
552,27.904,0,0,29.688,1.232
110,4.93,0,0,6.132,0.14
16,0.421,0,0,0.872,0.801
371,13.477,0,0,18.876,14.749
2631,131.904,0,0,127.896,23.906
1766,93.46,0,0,88.14,9.188
997,51.99,0,0,51.64,3.727
419,19.498,0,0,22.634,0.791
78,3.177,0,0,4.248,0.1
23,0.531,0,0,1.503,1.042
480,18.426,0,0,25.168,21.712
2395,115.663,0,0,118.058,18.946
1848,94.352,0,0,94.001,9.468
913,46.699,0,0,48.894,2.154
259,11.762,0,0,14.668,0.481
41,1.563,0,0,2.525,0.071
26,0.522,0,0,1.733,1.193
514,20.72,0,0,26.561,22.594
2797,145.21,0,0,135.522,28.234
2525,126.353,0,0,123.949,14.137
1463,75.286,0,0,75.716,4.108
466,21,0,0,25.229,0.641
39,1.443,0,0,2.344,0.06
26,0.591,0,0,1.473,1.162
501,20.73,0,0,27.663,23.205
2097,110.303,0,0,105.624,17.694
1273,69.494,0,0,66.899,3.857
352,18.726,0,0,19.728,0.972
89,4.318,0,0,4.789,0.221
14,0.441,0,0,0.802,0.04
31,0.842,0,0,2.004,1.373
700,27.663,0,0,36.71,25.099
2658,128.277,0,0,132.495,25.72
2124,109.321,0,0,106.255,13.576
1290,69.885,0,0,67.039,3.827
363,19.478,0,0,19.828,0.641
56,2.074,0,0,2.935,0.261
15,0.611,0,0,1.273,0.031
30,0.611,0,0,1.603,1.242
657,26.19,0,0,35.238,28.665
2542,124.681,0,0,126.675,27.463
1768,95.474,0,0,90.735,8.666
857,47.792,0,0,45.518,2.134
164,7.154,0,0,9.599,0.26
16,0.531,0,0,1.002,0.131
22,0.591,0,0,1.222,0.051
32,0.842,0,0,1.593,1.363
701,27.974,0,0,35.609,24.277
2478,124.7,0,0,122.446,20.941
1666,87.328,0,0,85.384,7.916
660,35.879,0,0,35.107,1.944
162,7.395,0,0,8.737,0.28
25,0.672,0,0,1.353,0.06
16,0.351,0,0,0.852,0.781
373,14.038,0,0,19.698,20.6
2555,126.965,0,0,120.753,29.287
1275,89.322,0,0,61.999,7.755
406,26.131,0,0,26.261,1.192
60,3.487,0,0,2.996,0.101
22,0.541,0,0,1.353,0.962
373,15.109,0,0,20.399,17.073
1962,103.79,0,0,100.464,15.06
1169,64.534,0,0,61.418,4.088
391,19.758,0,0,21.261,1.002
96,3.988,0,0,5.45,0.171
11,0.501,0,0,0.621,0.05
30,0.751,0,0,1.624,1.262
664,25.66,0,0,34.557,23.415
2791,137.184,0,0,139.118,24.507
1901,101.516,0,0,96.456,7.084
602,32.443,0,0,32.252,1.473
89,4.419,0,0,4.829,0.221
18,0.561,0,0,1.273,0.05
32,0.831,0,0,1.724,1.402
751,29.987,0,0,39.416,26.341
2619,129.429,0,0,129.42,20.92
1599,84.683,0,0,81.527,5.14
428,21.732,0,0,22.563,1.092
88,4.268,0,0,4.919,0.12
23,0.601,0,0,1.172,1.022
513,20.199,0,0,27.283,20.59
2119,112.667,0,0,104.341,22.544
1145,70.496,0,0,58.312,5.842
322,20.339,0,0,17.213,0.671
26,1.463,0,0,1.654,0.131
6,0.3,0,0,0.44,0.041
17,0.41,0,0,1.223,0.831
402,14.899,0,0,22.613,17.654
2649,127.967,0,0,132.465,28.896
1818,98.971,0,0,94.232,9.879
880,46.851,0,0,46.8,2.395
147,7.515,0,0,8.576,0.44
32,1.594,0,0,1.673,0.12
21,0.651,0,0,1.172,0.05
25,0.551,0,0,1.252,1.192
501,20.038,0,0,24.897,24.687
2069,109.552,0,0,97.368,27.854
1043,68.893,0,0,49.015,8.005
363,27.072,0,0,17.153,1.082
35,2.084,0,0,1.733,0.06
31,0.912,0,0,1.723,1.423
670,27.674,0,0,36.841,22.413
2543,126.394,0,0,129.51,27.452
1695,101.976,0,0,86.928,14.418
817,52.992,0,0,43.213,2.145
121,6.502,0,0,6.402,0.2
18,0.632,0,0,1.002,0.04
30,0.752,0,0,1.643,1.222
707,28.736,0,0,38.104,25.038
2712,133.578,0,0,137.265,23.976
1828,101.525,0,0,94.222,7.775
742,40.057,0,0,40.318,1.182
77,3.718,0,0,4.038,0.1
30,1.042,0,0,1.693,1.262
751,30.138,0,0,39.356,24.577
2543,126.074,0,0,127.827,19.448
1394,76.728,0,0,70.576,5.26
406,22.103,0,0,21.812,0.942
78,3.928,0,0,4.559,0.2
17,0.672,0,0,0.972,0.04
29,0.682,0,0,1.663,1.353
681,27.423,0,0,36.45,21.241
2457,124.36,0,0,124.11,19.297
1583,85.285,0,0,81.117,6.061
564,30.749,0,0,30.479,1.493
141,7.024,0,0,7.815,0.15
32,0.711,0,0,1.764,1.363
698,28.995,0,0,36.631,21.601
2155,111.795,0,0,108.73,16.612
1139,65.377,0,0,57.771,2.315
155,8.066,0,0,8.887,0.531
60,2.295,0,0,3.617,0.09
29,0.642,0,0,1.493,1.222
711,27.553,0,0,37.813,24.828
2635,128.457,0,0,132.385,23.706
1962,104.842,0,0,99.481,10.57
837,45.939,0,0,44.085,1.924
109,5.731,0,0,6.092,0.251
13,0.441,0,0,0.721,0.04
21,0.572,0,0,1.342,0.952
413,16.653,0,0,20.279,15.66
2220,113.419,0,0,106.815,24.036
1849,100.414,0,0,90.855,11.812
1072,64.845,0,0,53.724,4.038
395,20.771,0,0,21.341,0.942
96,4.328,0,0,5.31,0.2
7,0.512,0,0,0.421,0.029
25,0.631,0,0,1.383,1.162
557,21.582,0,0,30.078,21.602
2850,137.004,0,0,140.511,30.418
2302,118.538,0,0,116.143,16.642
1780,94.111,0,0,91.766,11.131
1034,56.86,0,0,54.956,2.745
278,13.306,0,0,15.45,0.43
27,1.113,0,0,1.493,0.05
30,0.602,0,0,1.923,1.303
660,26.571,0,0,33.684,28.374
1959,106.575,0,0,95.844,14.899
979,57.561,0,0,48.954,3.076
164,9.769,0,0,8.927,0.34
23,1.012,0,0,1.533,0.051
31,0.681,0,0,1.864,1.302
598,25.119,0,0,31.872,21.13
2337,118.248,0,0,120.042,20.038
1492,81.017,0,0,77.069,7.164
707,37.963,0,0,38.394,1.202
95,4.359,0,0,5.21,0.12
21,0.531,0,0,1.102,0.912
511,19.788,0,0,26.481,23.936
2827,135.411,0,0,138.167,28.285
1806,95.554,0,0,89.913,10.591
1070,59.134,0,0,55.497,3.387
394,19.608,0,0,21.271,0.882
68,3.136,0,0,4.359,0.21
13,0.481,0,0,0.732,0.04
31,0.571,0,0,1.573,1.383
529,22.052,0,0,27.042,21.411
1484,85.304,0,0,72.981,11.712
622,38.554,0,0,32.192,1.583
96,4.909,0,0,5.321,0.11
24,0.611,0,0,1.473,1.182
473,19.247,0,0,24.647,23.425
2243,113.98,0,0,110.713,24.557
1245,70.656,0,0,62.371,6.091
489,26.701,0,0,25.418,1.072
96,3.857,0,0,4.83,0.22
17,0.561,0,0,0.922,0.04
32,0.882,0,0,1.703,1.393
747,30.218,0,0,39.255,25.299
2975,144.829,0,0,145.942,28.104
2545,130.251,0,0,126.694,16.963
1749,93.721,0,0,90.094,7.034
612,32.973,0,0,32.843,1.573
107,5.35,0,0,5.821,0.451
33,1.453,0,0,1.823,0.07
27,0.591,0,0,1.552,1.142
446,18.496,0,0,23.786,21.762
1970,100.333,0,0,100.534,20.539
1253,71.187,0,0,66.168,5.611
547,28.255,0,0,29.948,1.753
153,6.924,0,0,8.336,0.401
39,1.543,0,0,2.766,0.071
30,0.701,0,0,1.593,1.333
603,24.507,0,0,32.101,19.217
2306,118.388,0,0,115.242,19.968
1309,76.047,0,0,67.84,5.421
407,22.814,0,0,21.983,1.073
91,3.927,0,0,5.12,0.11
15,0.401,0,0,0.892,0.682
225,9.538,0,0,11.503,11.822
984,67.269,0,0,47.351,11.783
342,26.14,0,0,18.456,1.724
108,6.763,0,0,5.912,0.14
15,0.431,0,0,0.982,0.752
310,11.733,0,0,16.492,14.718
2312,118.398,0,0,113.158,26.351
1760,95.735,0,0,89.754,11.633
1243,67.05,0,0,64.905,6.553
736,35.979,0,0,39.626,2.024
190,9.819,0,0,10.369,0.411
27,0.982,0,0,1.503,0.07
32,0.731,0,0,1.994,1.503
707,28.535,0,0,37.261,25.199
2496,123.228,0,0,124.43,22.183
1563,85.044,0,0,78.661,7.575
718,41.3,0,0,37.082,2.224
183,9.248,0,0,10.43,0.42
11,0.662,0,0,0.561,0.04
18,0.471,0,0,1.152,0.851
425,15.981,0,0,22.964,18.816
3056,147.094,0,0,158.475,37.944
2388,120.874,0,0,117.607,19.688
1777,96.216,0,0,89.442,8.256
761,40.498,0,0,39.316,1.773
158,7.555,0,0,9.018,0.23
0,0.19,0,0,0.02,0.03
12,0.3,0,0,0.702,0.591
216,8.015,0,0,12.093,11.983
2224,114.15,0,0,111.575,24.728
1399,79.313,0,0,70.646,8.387
610,34.537,0,0,32.072,1.733
161,7.565,0,0,8.888,0.18
16,0.471,0,0,0.961,0.781
413,15.851,0,0,21.792,18.686
2962,142.094,0,0,145.631,28.705
2277,114.842,0,0,113.98,12.294
1333,69.965,0,0,68.893,4.639
469,22.694,0,0,24.788,0.952
36,1.543,0,0,2.215,0.06
20,0.721,0,0,1.133,1.022
461,18.135,0,0,25.309,21.391
2899,142.545,0,0,145.961,29.217
2169,111.244,0,0,109.912,18.956
1556,83.321,0,0,82.168,8.607
764,44.446,0,0,41.28,2.003
113,6.151,0,0,6.632,0.131
29,0.611,0,0,1.704,1.352
594,24.588,0,0,31.872,24.807
2551,129.82,0,0,129.209,30.098
1774,99.352,0,0,90.104,10.841
959,53.934,0,0,50.287,2.635
243,12.114,0,0,13.015,0.431
13,0.521,0,0,0.791,0.04
32,1.051,0,0,1.664,1.503
772,30.218,0,0,41.429,22.323
2975,139.368,0,0,156.221,29.477
2342,118.529,0,0,117.267,12.003
1274,68.733,0,0,66.618,3.587
453,22.153,0,0,24.788,0.871
44,2.164,0,0,2.254,0.181
5,0.32,0,0,0.34,0.03
22,0.571,0,0,1.552,1.112
472,17.744,0,0,25.82,18.816
2478,120.632,0,0,125.111,26.321
1807,99.823,0,0,94.783,11.041
895,50.537,0,0,47.392,2.204
159,6.903,0,0,8.627,0.27
15,0.501,0,0,0.841,0.05
27,0.652,0,0,1.432,1.183
615,23.786,0,0,31.591,22.734
2674,131.033,0,0,130.331,25.279
2039,105.413,0,0,103.079,10.851
1250,62.47,0,0,65.336,5.681
672,31.541,0,0,36.871,1.663
171,7.605,0,0,9.799,0.451
25,0.992,0,0,1.453,0.06
14,0.331,0,0,0.752,0.721
338,12.234,0,0,18.556,16.872
2758,134.871,0,0,137.435,30.628
2123,111.124,0,0,105.845,12.855
1114,62.541,0,0,55.868,2.174
186,8.937,0,0,10.049,0.401
14,0.701,0,0,0.772,0.05
26,0.741,0,0,1.423,1.162
553,22.223,0,0,29.668,18.556
2619,127.707,0,0,132.406,26.521
1954,103.179,0,0,100.574,16.06
1379,74.303,0,0,71.869,5.27
502,26.019,0,0,27.603,1.573
186,8.086,0,0,10.671,0.491
46,1.623,0,0,3.076,0.07
22,0.501,0,0,1.483,1.012
377,15.159,0,0,19.538,19.498
1930,103.54,0,0,95.224,30.118
1051,66.278,0,0,52.991,4.779
231,14.638,0,0,12.424,0.521
29,1.142,0,0,1.894,0.05
30,0.782,0,0,1.723,1.383
652,26.05,0,0,34.377,22.263
2689,130.431,0,0,132.506,28.706
2210,115.202,0,0,110.623,12.544
1153,61.979,0,0,60.346,3.998
466,23.165,0,0,24.657,1.071
120,5.641,0,0,6.693,0.26
23,0.712,0,0,1.252,0.051
27,0.531,0,0,1.453,1.132
526,21.131,0,0,26.711,19.588
2174,113.389,0,0,105.103,20.65
1184,67.811,0,0,58.853,4.89
264,16.221,0,0,13.987,0.572
9,0.561,0,0,0.521,0.03
22,0.571,0,0,1.172,1.062
498,19.447,0,0,26.542,19.548
2531,125.613,0,0,124.621,21.341
1704,90.946,0,0,85.635,6.783
564,32.011,0,0,29.757,1.102
74,3.828,0,0,3.937,0.211
24,0.842,0,0,1.563,0.07
30,0.722,0,0,1.863,1.333
719,28.876,0,0,38.414,31.231
2697,132.927,0,0,135.822,26.732
1782,100.013,0,0,90.174,9.247
763,45.969,0,0,40.177,1.493
78,3.917,0,0,4.348,0.1
19,0.47,0,0,1.042,0.962
283,12.283,0,0,15.078,12.354
1376,81.978,0,0,64.835,20.68
588,43.805,0,0,29.317,4.729
90,9.208,0,0,4.749,0.331
4,0.511,0,0,0.411,0.04
20,0.471,0,0,1.072,1.002
259,11.693,0,0,13.667,13.096
842,57.781,0,0,39.225,11.482
276,24.707,0,0,13.546,1.573
41,3.637,0,0,2.475,0.692
19,1.372,0,0,1.052,0.261
3,0.391,0,0,0.25,0.03
21,0.551,0,0,1.091,0.981
456,17.784,0,0,23.095,21.962
2293,117.156,0,0,109.321,21.521
1276,72.881,0,0,63.052,4.709
357,19.287,0,0,19.017,0.762
62,2.505,0,0,3.787,0.08
26,0.601,0,0,1.333,1.232
594,23.616,0,0,31.731,24.939
2626,129.599,0,0,129.68,18.335
1509,81.116,0,0,76.849,4.398
323,16.863,0,0,17.464,0.772
53,2.003,0,0,2.685,0.16
22,0.621,0,0,1.232,0.05
18,0.53,0,0,0.993,0.792
312,12.645,0,0,16.992,15.79
1666,91.908,0,0,83.621,22.013
858,59.735,0,0,44.435,7.595
299,22.634,0,0,16.732,0.912
43,2.735,0,0,2.846,0.151
6,0.33,0,0,0.4,0.04
31,0.782,0,0,2.024,1.433
650,27.283,0,0,35.509,26.2
1715,96.015,0,0,88.09,16.491
748,51.709,0,0,39.366,1.753
57,3.788,0,0,3.246,0.08
20,0.57,0,0,1.122,0.892
412,16.431,0,0,21.512,16.362
2450,123.638,0,0,117.887,29.868
1477,85.765,0,0,72.21,6.683
440,26.11,0,0,21.812,0.862
34,2.064,0,0,1.774,0.06
20,0.511,0,0,1.402,0.992
384,15.47,0,0,20.56,18.656
2435,120.572,0,0,122.206,23.776
1729,94.051,0,0,88.991,10.981
864,50.958,0,0,45.848,2.354
177,9.95,0,0,10.069,0.211
30,0.652,0,0,1.893,1.343
640,27.232,0,0,35.208,19.868
2542,130.011,0,0,129.791,20.069
1782,96.215,0,0,92.488,7.004
709,35.789,0,0,38.374,2.405
228,10.891,0,0,13.005,0.481
37,1.733,0,0,2.225,0.171
25,0.741,0,0,1.372,0.07
29,1.022,0,0,1.794,1.402
675,26.5,0,0,36.18,26.992
2601,125.963,0,0,129.29,24.657
2066,107.076,0,0,104.753,10.951
1260,64.294,0,0,70.757,3.567
378,18.065,0,0,20.089,0.621
44,1.714,0,0,2.334,0.07
22,0.571,0,0,1.192,1.051
445,17.834,0,0,23.616,17.163
2673,131.724,0,0,133.968,27.974
2192,114.351,0,0,112.788,11.923
1215,64.745,0,0,65.016,3.236
298,15.52,0,0,16.592,0.702
44,2.344,0,0,2.445,0.071
31,0.722,0,0,1.643,1.323
641,25.409,0,0,34.056,18.195
2417,122.376,0,0,119.31,23.566
1595,88.09,0,0,79.584,6.332
603,33.735,0,0,32.172,1.382
87,4.338,0,0,5.06,0.11
30,0.681,0,0,1.624,1.313
644,26.832,0,0,34.777,22.955
2745,131.994,0,0,137.595,21.922
1703,90.855,0,0,86.297,6.873
653,35.479,0,0,34.947,1.062
45,2.475,0,0,2.715,0.14
18,0.591,0,0,1.012,0.07
11,0.251,0,0,0.631,0.541
221,7.875,0,0,11.532,11.051
2262,111.726,0,0,106.896,31.38
1490,86.597,0,0,71.427,14.969
803,54.055,0,0,40.458,3.116
255,13.076,0,0,13.696,0.551
35,1.594,0,0,1.843,0.06
20,0.501,0,0,1.453,0.962
400,15.71,0,0,22.413,20.149
2345,119.53,0,0,119.07,27.553
1912,101.135,0,0,95.916,11.822
921,53.163,0,0,47.723,2.204
162,8.406,0,0,9.378,0.17
25,0.661,0,0,1.523,1.182
546,21.502,0,0,29.417,19.477
2110,111.766,0,0,105.182,18.426
942,55.577,0,0,49.366,3.887
269,15.28,0,0,14.799,0.972
58,2.845,0,0,3.386,0.08
22,0.491,0,0,1.542,0.982
479,18.496,0,0,25.61,31.31
2366,120.933,0,0,117.316,31.23
1462,87.749,0,0,75.015,9.719
644,41.22,0,0,33.555,1.162
69,3.657,0,0,3.897,0.09
25,0.651,0,0,1.343,1.072
540,21.592,0,0,29.236,23.866
2078,111.415,0,0,103.199,18.386
1123,65.065,0,0,57.561,3.296
225,11.653,0,0,12.204,0.421
23,1.002,0,0,1.252,0.05
29,0.691,0,0,1.503,1.293
592,24.267,0,0,28.475,26.04
2240,113.819,0,0,106.495,19.908
1615,85.164,0,0,79.413,5.842
577,29.196,0,0,30.349,1.864
151,7.123,0,0,8.216,0.37
51,1.653,0,0,2.826,0.091
16,0.341,0,0,0.911,0.761
317,11.643,0,0,17.003,13.115
2439,121.114,0,0,122.857,23.315
1610,87.589,0,0,83.381,7.755
622,34.877,0,0,32.413,1.753
123,6.482,0,0,6.944,0.21
20,0.632,0,0,1.422,0.05
22,0.501,0,0,1.193,1.022
424,17.493,0,0,21.531,19.498
1653,94.572,0,0,82.319,16.532
633,45.547,0,0,33.234,1.894
82,5.811,0,0,4.639,0.111
14,0.34,0,0,0.812,0.661
339,12.164,0,0,17.363,18.005
2338,120.322,0,0,112.807,22.804
1430,80.314,0,0,70.446,6.823
562,30.399,0,0,27.834,0.892
63,2.605,0,0,3.417,0.091
18,0.511,0,0,1.022,0.801
353,14.107,0,0,19.778,17.995
2191,113.549,0,0,110.373,23.746
1527,84.944,0,0,78.752,9.679
913,49.926,0,0,48.744,3.276
373,18.415,0,0,20.77,0.912
92,4.047,0,0,5.52,0.381
50,1.984,0,0,2.936,0.08
26,0.581,0,0,1.723,1.172
510,19.958,0,0,27.412,22.613
2546,132.366,0,0,125.603,29.858
1954,104.532,0,0,98.17,16.892
1173,66.869,0,0,60.457,4.488
440,22.804,0,0,23.805,1.392
117,5.591,0,0,6.692,0.23
8,0.451,0,0,0.521,0.03
22,0.561,0,0,1.202,0.902
398,16.091,0,0,21.872,15.029
2620,125.973,0,0,133.438,34.446
2391,122.356,0,0,121.885,16.331
1542,83.771,0,0,79.864,6.532
664,34.907,0,0,36.18,1.042
47,2.305,0,0,2.705,0.141
0,0.5,0,0,0.02,0.03
23,0.972,0,0,1.222,1.032
475,18.436,0,0,26.05,20.309
2859,137.585,0,0,141.863,36.351
2049,107.799,0,0,102.748,12.755
879,51.059,0,0,43.985,2.144
150,8.426,0,0,8.225,0.28
11,0.481,0,0,0.651,0.04
24,0.571,0,0,1.583,1.122
517,21.171,0,0,27.093,25.569
2333,119.2,0,0,115.924,22.744
1806,95.494,0,0,91.827,8.737
916,48.223,0,0,47.24,2.084
169,8.326,0,0,9.348,0.271
17,0.691,0,0,1.253,0.04
16,0.411,0,0,0.802,0.712
396,15.39,0,0,22.183,19.417
2864,141.083,0,0,144.95,27.503
1709,94.973,0,0,87.939,7.735
821,44.676,0,0,43.283,1.674
114,6.192,0,0,6.623,0.13
27,0.592,0,0,1.823,1.233
504,20.169,0,0,27.192,20.17
1911,102.237,0,0,94.432,13.386
832,47.902,0,0,50.297,1.834
144,7.434,0,0,8.005,0.321
10,0.671,0,0,0.612,0.041
16,0.371,0,0,1.242,0.792
379,14.147,0,0,20.79,18.035
2810,136.673,0,0,139.819,28.806
1988,108.83,0,0,98.38,10.911
1086,60.336,0,0,54.936,2.886
260,12.434,0,0,14.047,0.38
8,0.501,0,0,0.411,0.131
4,0.25,0,0,0.271,0.03
25,0.531,0,0,1.343,1.152
553,21.722,0,0,29.426,19.398
3040,142.685,0,0,151.472,27.633
1984,104.171,0,0,97.608,9.669
952,50.137,0,0,48.444,2.925
279,13.706,0,0,15.721,0.301
32,0.722,0,0,1.763,1.543
745,30.388,0,0,40.057,23.074
2568,129.189,0,0,128.838,25.199
1797,98.911,0,0,90.925,7.985
723,39.486,0,0,37.723,1.403
128,6.072,0,0,7.294,0.24
11,0.501,0,0,0.641,0.14
13,0.421,0,0,0.751,0.05
24,0.611,0,0,1.243,1.012
538,20.339,0,0,27.694,19.658
2687,132.856,0,0,132.115,23.446
1813,96.356,0,0,88.771,9.248
896,47.741,0,0,44.566,1.934
163,7.655,0,0,8.997,0.391
28,1.002,0,0,1.713,0.191
11,0.491,0,0,0.621,0.04
29,0.641,0,0,1.453,1.322
673,26.631,0,0,34.908,24.427
2888,139.419,0,0,144.349,23.716
2129,111.846,0,0,106.675,9.439
801,43.905,0,0,41.51,1.513
114,5.34,0,0,6.372,0.311
12,0.581,0,0,0.681,0.05
26,0.632,0,0,1.412,1.252
599,24.267,0,0,32.463,17.243
2846,137.726,0,0,149.619,22.313
2161,109.902,0,0,111.595,11.442
1210,63.052,0,0,63.924,3.638
408,20.61,0,0,23.014,0.742
49,2.465,0,0,2.685,0.07
24,0.581,0,0,1.242,1.091
420,17.854,0,0,21.902,22.172
2146,111.175,0,0,105.183,20.51
1297,72.67,0,0,64.796,5.019
414,21.111,0,0,23.356,0.692
35,1.563,0,0,1.874,0.2
18,0.591,0,0,1.082,0.06
30,0.771,0,0,1.563,1.302
589,24.908,0,0,29.517,26.521
2164,114.621,0,0,105.724,27.152
1248,75.826,0,0,61.269,7.514
564,32.212,0,0,29.657,0.821
41,1.963,0,0,2.434,0.071
27,0.641,0,0,1.723,1.173
643,24.928,0,0,34.066,18.586
2807,134.569,0,0,135.271,27.122
2060,105.974,0,0,102.368,11.302
1051,56.068,0,0,53.292,2.776
266,11.813,0,0,14.518,0.451
17,0.782,0,0,0.902,0.051
17,0.44,0,0,1.183,0.872
309,11.752,0,0,16.381,13.506
1766,97.088,0,0,87.349,15.53
591,42.091,0,0,30.86,1.793
88,5.39,0,0,5.07,0.1
26,0.691,0,0,1.713,1.182
575,22.373,0,0,29.106,20.87
2682,132.766,0,0,128.638,26.401
1683,93.52,0,0,84.252,8.606
724,38.805,0,0,38.714,2.154
202,9.828,0,0,11.131,0.341
23,0.702,0,0,1.213,0.06
20,0.531,0,0,1.122,0.971
420,16.502,0,0,21.842,15.56
2430,121.043,0,0,118.719,21.511
1278,71.058,0,0,62.921,4.219
348,17.974,0,0,17.443,0.842
38,2.064,0,0,2.185,0.15
5,0.361,0,0,0.311,0.031
28,0.532,0,0,1.332,1.303
557,29.617,0,0,28.105,16.291
1939,104.612,0,0,92.698,21.251
1363,81.488,0,0,67.199,7.395
689,38.594,0,0,35.118,1.943
204,9.228,0,0,10.64,0.421
43,1.433,0,0,2.585,0.06
21,0.731,0,0,1.092,1.062
473,18.847,0,0,24.838,20.299
2285,117.046,0,0,112.247,16.051
1054,58.202,0,0,52.952,3.266
327,15.78,0,0,16.893,0.441
18,0.671,0,0,0.962,0.05
21,0.472,0,0,1.412,1.022
300,12.545,0,0,14.558,15.329
1217,73.602,0,0,56.81,13.055
463,29.867,0,0,23.475,1.293
67,3.406,0,0,3.567,0.191
15,0.471,0,0,0.782,0.041
23,0.561,0,0,1.242,0.922
524,20.53,0,0,27.543,25.049
2251,116.855,0,0,110.272,20.59
1033,64.114,0,0,52.39,3.486
259,15.439,0,0,14.057,0.531
19,0.992,0,0,1.042,0.05
20,0.501,0,0,1.122,0.871
405,15.54,0,0,21.441,20.099
2298,116.775,0,0,112.817,21.201
1455,80.254,0,0,73.982,5.421
456,23.385,0,0,24.578,0.681
58,2.254,0,0,3.096,0.09
29,0.782,0,0,1.623,1.163
637,26.521,0,0,34.767,22.484
2814,133.648,0,0,140.291,24.788
2064,106.255,0,0,103.039,10.34
1132,59.515,0,0,58.223,2.504
214,10.039,0,0,11.613,0.531
31,1.232,0,0,1.572,0.06
16,0.411,0,0,1.072,0.722
373,14.147,0,0,20.199,18.145
2661,130.812,0,0,132.386,32.422
2235,116.595,0,0,114.11,17.784
1737,88.932,0,0,90.495,6.913
844,41.65,0,0,58.403,1.683
134,5.631,0,0,7.264,0.24
10,0.411,0,0,0.601,0.03
20,0.561,0,0,1.012,0.892
441,16.652,0,0,21.631,22.684
2361,119.841,0,0,108.269,26.531
1157,72.139,0,0,54.005,5.1
286,17.944,0,0,13.947,1.203
88,4.208,0,0,5.01,0.27
8,0.38,0,0,0.481,0.04
19,0.491,0,0,1.443,0.831
452,17.093,0,0,24.838,22.894
2946,140.481,0,0,148.125,33.785
2335,119.12,0,0,115.824,19.718
1650,90.244,0,0,82.128,5.691
604,30.429,0,0,32.292,1.323
89,4.158,0,0,4.658,0.18
23,0.692,0,0,1.443,0.05
18,0.471,0,0,0.932,0.761
386,15.038,0,0,19.958,18.105
2579,128.568,0,0,125.051,21.662
1785,93.4,0,0,87.949,7.425
698,36.941,0,0,36.32,1.202
67,2.846,0,0,3.536,0.15
17,0.661,0,0,0.892,0.04
17,0.38,0,0,1.263,0.821
300,11.573,0,0,14.799,15.059
1719,95.604,0,0,83.431,26.291
1117,71.397,0,0,56.179,11.151
541,37.292,0,0,28.074,1.152
34,2.455,0,0,1.844,0.06
28,0.601,0,0,1.513,1.233
526,22.733,0,0,28.575,22.303
2005,104.542,0,0,102.237,22.443
1335,77.519,0,0,68.542,8.066
607,34.026,0,0,32.011,2.314
159,8.437,0,0,9.137,0.3
0,0.191,0,0,0.03,0.03
16,0.391,0,0,0.862,0.771
333,12.304,0,0,17.885,18.676
2305,116.555,0,0,114.832,24.527
1482,81.568,0,0,74.504,5.791
485,25.128,0,0,26.02,1.002
74,2.996,0,0,4.82,0.3
46,1.383,0,0,2.595,0.211
27,0.571,0,0,1.904,0.07
19,0.561,0,0,1.022,0.922
413,16.291,0,0,22.743,20.6
2637,126.985,0,0,141.102,31.962
2387,120.402,0,0,119.982,15.911
1372,75.636,0,0,70.766,3.656
333,16.441,0,0,17.754,0.511
41,1.393,0,0,2.144,0.071
11,0.37,0,0,0.622,0.561
165,6.322,0,0,8.126,8.046
1169,72.128,0,0,55.748,25.93
1028,66.358,0,0,49.976,13.356
768,46.56,0,0,37.763,4.91
437,24.127,0,0,20.67,0.891
27,1.392,0,0,1.452,0.05
29,0.601,0,0,1.563,1.232
732,29.197,0,0,40.098,23.395
2767,134.499,0,0,140.28,26.552
1796,96.195,0,0,93.641,10.821
978,53.313,0,0,52.28,2.444
228,10.77,0,0,12.694,0.441
20,0.852,0,0,1.463,0.05
18,0.472,0,0,1.383,0.792
305,12.243,0,0,15.82,16.562
1862,100.484,0,0,90.855,24.086
1135,69.344,0,0,55.657,6.212
363,23.646,0,0,18.596,1.042
42,2.936,0,0,2.245,0.171
6,0.401,0,0,0.361,0.031
28,0.731,0,0,1.533,1.182
578,23.525,0,0,29.998,19.979
2689,131.684,0,0,133.899,27.402
2167,114.28,0,0,108.881,13.826
1165,63.192,0,0,60.587,5.18
417,22.664,0,0,23.024,1.522
113,5.39,0,0,6.092,0.441
50,1.853,0,0,3.026,0.1
10,0.621,0,0,0.601,0.541
178,6.542,0,0,9.999,9.098
1848,99.111,0,0,91.086,24.387
897,57.952,0,0,42.703,5.24
389,23.435,0,0,19.688,1.823
131,7.103,0,0,6.643,0.15
23,0.722,0,0,1.232,1.112
468,19.077,0,0,24.407,24.948
2052,106.074,0,0,101.646,23.365
1021,64.084,0,0,50.898,4.759
234,17.093,0,0,21.09,0.42
6,0.381,0,0,0.401,0.04
21,0.511,0,0,1.102,0.921
454,17.905,0,0,23.255,20.65
2339,119.33,0,0,115.432,26.46
1882,104.692,0,0,93.661,13.746
1007,61.198,0,0,52.13,3.216
193,11.172,0,0,10.41,0.23
17,0.471,0,0,0.922,0.912
401,15.28,0,0,21.652,13.677
2820,135.721,0,0,140.19,22.352
