nfilter,t1,t2,t3,t4,t5,label_mad
8,0.381,0.401,0.151,0.04,0.04,531
19,0.511,0.912,0.27,0.12,0.902,7801
314,13.075,13.165,2.495,0.662,14.738,9510.5
1529,89.112,61.689,14.197,2.515,19.608,6496
806,52.963,33.285,7.053,1.613,3.276,7758
160,10.42,7.004,1.313,0.401,0.29,10250.5
3,0.421,0.22,0.17,0.05,0.031,2176
22,0.531,1.042,0.261,0.42,1.102,27962
463,18.516,21.341,3.737,2.084,20.66,32824
2134,112.378,91.517,19.748,5.611,20.229,45778.5
1566,87.87,67.631,14.839,3.637,7.836,35155.5
744,38.113,33.625,6.342,1.964,1.483,28516
127,5.751,6.142,1.122,0.451,0.361,31069
27,1.042,1.212,0.331,0.36,0.051,22566
22,0.552,0.962,0.261,0.121,1.172,25794.5
469,18.857,20.018,3.828,0.861,22.474,42051
2375,119.25,98.301,21.892,4.819,26.221,32686
1579,89.824,67.42,20.24,3.536,6.352,39703
572,31.05,24.948,4.629,1.653,1.223,32139
103,4.328,4.499,0.912,0.3,0.13,50815
19,0.491,0.912,0.261,0.12,0.982,19299
376,15.019,17.003,2.975,0.851,17.053,24257
2368,120.744,96.957,21.853,5.28,26.822,23560
1737,96.236,72.52,16.421,3.748,10.581,24176
791,47.071,34.507,6.963,1.493,2.124,23917
133,7.154,6.062,1.172,0.361,0.591,18866
32,1.743,1.463,0.371,0.13,0.14,7602.5
10,0.421,0.511,0.19,0.121,0.04,5192
26,0.641,1.142,0.311,0.14,1.232,551
439,19.618,18.085,3.477,1.523,19.207,1926
1539,89.914,62.821,14.648,3.567,12.645,4787
835,48.814,36.951,7.384,3.126,2.605,7463
172,8.356,8.286,1.442,0.582,0.19,21406
21,0.592,1.133,0.27,0.121,1.103,5300
386,15.83,16.852,3.055,1.623,15.77,9288.5
2106,110.934,87.58,19.577,5.671,18.846,17625.5
1313,74.434,56.56,12.464,3.346,6.283,24365
662,34.316,29.247,5.551,1.623,1.212,23933
98,4.558,5.02,0.872,0.34,0.321,76013
45,1.623,2.355,0.481,0.18,0.06,69156
17,0.461,0.861,0.231,0.18,0.951,5807
352,13.697,15.61,2.746,1.182,20.109,15510
2091,113.019,88.111,19.558,5.541,28.144,20252
1365,77.871,57.902,12.925,3.617,12.364,11572
864,52.662,36.15,7.795,1.894,5.571,8668.5
339,20.69,14.548,2.766,0.571,1.122,7628
84,4.649,4.057,0.741,0.181,0.101,2987.5
26,0.601,1.102,0.311,0.14,1.132,907
412,18.356,17.785,3.306,1.433,19.248,4266.5
1435,85.876,61.489,13.767,3.276,10.421,4766
609,37.723,25.931,4.979,1.532,1.203,4386
50,2.905,2.184,0.501,0.23,0.09,4778.5
24,0.641,1.112,0.261,0.351,1.062,49399.5
599,22.794,26.872,4.92,1.753,21.492,64773
2678,134.29,116.145,24.658,7.584,22.394,65260
1611,88.571,76.598,15.39,4.639,7.925,50528
752,41.76,34.787,6.503,2.324,1.854,67426
138,7.164,6.362,1.212,0.762,0.31,37283.5
19,0.931,0.922,0.341,0.17,0.04,27604
22,0.501,1.062,0.271,0.13,1.012,8485.5
455,17.634,20.84,3.677,1.674,15.74,13683
2050,109.632,84.854,19.227,5.41,22.513,16821
1354,81.016,57.662,12.765,3.576,7.775,19784.5
604,34.406,27.363,5.11,1.403,0.952,23501
36,1.964,1.663,0.37,0.151,0.09,20798.5
12,0.281,0.541,0.15,0.12,0.601,2083
191,7.494,8.676,1.654,0.671,9.709,4070
1743,98.41,72.48,16.512,4.279,20.439,5252
541,40.218,21.832,4.398,1.323,2.605,4053
142,8.567,6.513,1.202,0.501,0.261,5242
8,0.411,0.731,0.141,0.04,0.04,5154
28,0.741,1.322,0.27,0.17,1.413,14053.5
622,25.8,27.503,5.119,1.773,23.686,25712
2389,122.818,100.063,22.143,6.984,23.545,30520
1724,92.449,75.086,16.503,5.159,9.077,37166.5
902,47.182,40.188,8.096,2.815,2.164,54673
195,8.696,9.058,1.653,0.591,0.762,62158
71,3.106,3.677,0.692,0.28,0.09,27919
14,0.371,0.671,0.19,0.121,0.702,4448
297,11.322,13.647,2.404,0.921,16.131,7793
1626,94.873,69.835,15.52,4.368,15.681,7372
562,38.153,23.165,4.519,1.453,1.203,5777
42,2.515,2.054,0.481,0.14,0.07,3389
17,0.451,0.722,0.24,0.13,0.801,6877
300,12.043,12.985,2.385,0.731,13.506,9538
1559,91.506,62.511,14.728,3.477,13.897,9834
444,33.335,19.087,3.577,1.002,0.712,11140
14,0.731,0.621,0.21,0.121,0.04,13009
22,0.561,1.163,0.27,0.131,1.022,9261
486,18.275,21.602,3.868,1.854,18.396,31845
2512,122.837,104.723,22.894,6.673,24.648,30980
1733,95.996,72.831,16.382,4.729,9.699,27261
788,44.726,33.875,6.914,1.833,1.773,30623.5
155,7.164,7.154,1.373,0.531,0.391,26394
46,1.563,2.314,0.441,0.21,0.08,42716.5
30,0.762,1.302,0.311,0.14,1.463,22708
732,29.958,33.024,6.203,2.275,27.563,84600
2820,138.128,120.203,26.01,7.895,27.403,42895.5
2418,126.173,104.142,22.243,7.023,24.217,51735
1575,93.932,66.779,15.48,4.249,11.061,17535
726,49.175,30.72,6.182,1.834,1.813,6168.5
105,5.821,4.699,0.952,0.33,0.151,3974
19,0.511,0.862,0.26,0.13,1.001,36514
398,15.521,18.626,3.117,1.302,18.877,64771.5
2570,125.953,112.017,23.595,7.965,23.285,85680.5
1817,94.663,80.125,17.143,6.112,9.809,72504
1020,52.441,45.468,9.399,3.807,3.307,86890
431,20.77,20.44,3.396,1.663,1.202,79005
140,5.761,6.262,1.172,0.48,0.33,59557.5
17,0.902,1.082,0.24,0.171,0.06,23910
26,0.581,1.152,0.331,0.13,1.243,15834.5
567,22.794,24.497,4.629,1.202,18.105,24868
2534,124.43,106.776,23.305,6.473,23.165,29981.5
1842,96.577,77.791,17.283,4.539,7.425,31679.5
679,37.061,29.597,5.731,1.754,1.472,29870
113,5.43,5.36,1.042,0.341,0.241,12938
23,0.691,1.002,0.31,0.141,0.05,26596
25,0.511,1.282,0.291,0.14,1.122,2844
452,20.179,22.483,3.567,1.062,15.921,12776.5
1708,98.35,83.592,15.961,3.727,16.773,11342.5
929,59.806,46.44,8.406,2.274,3.327,7960
235,13.566,11.502,1.934,1.092,0.23,19596
25,0.581,1.352,0.331,0.05,1.252,11040
476,20.609,21.091,3.788,1.283,19.789,22242
1799,100.875,73.001,17.063,4.128,20.82,20707
999,63.173,47.412,9.138,2.245,6.052,17262
319,21.131,13.877,2.585,0.691,0.581,7908
12,0.691,0.591,0.18,0.12,0.051,5265
19,0.551,0.842,0.251,0.12,1.082,3200
394,15.7,16.512,3.186,1.313,20.219,5422.5
2140,112.297,87.148,19.799,4.859,22.874,7387.5
1280,74.996,54.185,12.223,3.486,8.547,10634
696,40.939,29.196,5.721,1.624,1.863,16524.5
130,6.993,5.561,1.162,0.411,0.3,23908
22,1.093,0.952,0.261,0.05,0.05,22738.5
32,0.741,1.663,0.31,0.151,1.442,3461.5
627,26.26,26.381,5.21,2.194,28.134,7318
2075,113.659,84.894,19.407,4.93,25.069,8004
1496,88.461,61.359,14.228,3.587,9.398,7672.5
612,37.743,26.161,4.98,1.894,1.353,8643.5
95,4.93,4.128,0.882,0.331,0.111,11170
29,0.551,1.343,0.321,0.13,1.282,14084
553,23.425,24.637,4.479,1.633,22.253,34973
2338,118.56,97.518,21.542,5.941,22.433,33297
1638,90.034,69.695,15.5,4.278,9.399,29875.5
838,47.592,36.701,7.264,1.733,1.984,29742.5
125,6.353,5.731,1.132,0.281,0.24,29864
13,0.361,0.611,0.21,0.12,0.06,850
26,0.541,1.552,0.29,0.13,1.132,12843
554,22.463,24.938,4.519,1.733,25.399,27405.5
2410,124.291,102.608,22.213,7.054,30.138,49800.5
1743,96.977,74.053,16.653,5.17,16.552,25669
1280,73.963,54.395,11.953,3.326,8.547,12041.5
571,35.399,24.668,4.619,1.543,1.984,11863
136,7.024,6.272,1.223,0.44,0.25,15088
11,0.431,0.541,0.21,0.12,0.04,18925
30,0.641,1.293,0.32,0.3,1.323,3876.5
475,20.219,20.87,3.787,1.312,21.261,11486
1578,89.533,64.865,14.828,3.727,15.129,14636
966,58.573,40.759,8.777,2.605,3.758,22457.5
333,18.175,15.109,2.665,1.022,0.611,21118
28,1.412,1.302,0.291,0.13,0.05,9292.5
24,0.511,1.282,0.321,0.13,1.132,8851.5
555,21.923,23.465,4.488,1.403,18.466,10164
2415,126.585,98.541,22.273,5.861,20.851,13600
1469,79.043,61.819,13.907,3.888,5.12,18367
494,24.678,21.792,3.978,1.262,1.332,19137
128,5.301,6.122,1.082,0.361,0.16,23829
19,0.46,1.132,0.281,0.14,0.882,3701
332,12.294,14.979,2.605,1.503,12.044,5634
1543,89.643,63.493,14.698,3.988,16.873,7373
480,41.441,20.069,3.768,1.403,2.335,11007
51,5.18,2.154,0.551,0.09,0.091,1453
27,0.711,1.223,0.31,0.12,1.252,9703
614,25.349,27.844,5.09,2.134,21.843,39962.5
2842,135.853,120.723,26.15,8.056,26.521,44051.5
2353,119.992,100.254,21.732,6.693,12.174,49380
1411,74.153,61.669,13.426,3.698,4.088,43338
437,21.111,19.638,3.526,1.253,0.711,25838
47,2.014,1.964,0.501,0.16,0.08,20159
19,0.47,0.852,0.26,0.12,0.951,4617
325,13.205,14.037,2.605,0.611,14.188,10867
2000,105.454,83.922,18.736,4.359,21.782,12793.5
1047,64.936,44.526,9.759,2.275,4.418,13758
293,17.765,12.655,2.375,0.512,0.39,16731
9,0.591,0.461,0.18,0.041,0.031,7005
30,0.801,1.263,0.35,0.13,1.272,10511.5
579,24.428,25.049,4.779,1.363,17.534,11425
2002,107.347,84.314,18.606,5.26,17.303,27774.5
1422,80.876,60.076,13.666,3.537,5.35,48577.5
492,26.061,21.601,3.878,1.673,1.082,57678.5
92,4.359,4.148,0.802,0.511,0.12,50571.5
29,0.701,1.543,0.321,0.121,1.203,17600
666,26.241,30.319,5.571,2.134,23.847,22962.5
2069,108.581,89.252,19.167,5.982,20.119,27547
1188,72.751,53.373,11.302,3.186,4.038,48946
199,13.305,8.928,1.723,0.651,0.22,52182
18,0.491,1.192,0.24,0.14,0.922,5716.5
407,15.69,19.358,3.247,1.332,17.374,10156
2630,135.522,118.56,24.066,6.322,26.261,14648
1905,99.883,86.557,17.994,5.22,9.698,19745
931,51.009,43.073,8.527,2.435,2.414,28167
216,10.351,10.4,1.984,0.521,0.562,31852
41,1.753,2.234,0.441,0.161,0.19,27130
21,0.712,1.142,0.271,0.05,0.05,35032
20,0.491,0.972,0.231,0.05,1.022,7843.5
398,15.59,16.932,3.136,0.861,17.574,12756.5
1880,101.797,77.991,17.805,3.957,20.691,12969.5
1013,65.055,42.522,9.228,2.455,4.569,11383
306,18.827,12.915,2.465,0.551,1.282,9803
78,4.248,3.396,0.781,0.18,0.1,9840.5
31,0.661,1.904,0.351,0.13,1.363,6492
535,24.147,27.283,4.448,1.693,21.642,16750
1617,93.16,78.892,15.26,4.419,16.733,20036
895,57.01,43.754,8.025,2.946,5.4,25738
333,20.72,16.322,2.685,0.742,0.781,17180
55,2.796,2.645,0.571,0.25,0.101,25260
26,0.611,1.152,0.281,0.17,1.202,14667
589,23.566,27.222,4.87,1.563,23.996,30082
2735,134.249,126.074,25.068,7.203,27.192,33547
1661,93.952,81.287,15.811,5.22,8.005,54287
650,38.263,31.02,5.521,2.134,1.293,71889
85,4.208,3.888,0.812,0.351,0.221,42269
13,0.461,0.662,0.21,0.12,0.251,21730
33,1.232,1.503,0.381,0.17,0.049,35246
32,0.641,1.583,0.321,0.13,1.473,10039.5
586,24.568,28.275,4.859,1.894,24.147,18047
1616,89.994,76.027,15.45,4.719,11.342,37296
709,41.31,35.068,5.991,1.953,2.485,25604
177,9.819,9.398,1.503,0.391,0.702,12370
80,3.427,4.348,0.762,0.25,0.13,13269.5
14,0.33,1.002,0.19,0.04,0.712,1013.5
343,12.805,14.879,2.795,1.062,13.717,11356
2569,126.134,103.32,23.586,4.749,38.795,12656
1924,104.242,78.362,17.914,6.893,14.859,13568.5
1226,72.56,52.862,11.732,3.187,5.16,18261
330,19.027,15.089,2.665,1.303,0.591,29765
31,1.593,1.403,0.35,0.2,0.05,71574
32,1.012,1.744,0.32,0.141,1.453,15913
768,31.12,33.535,6.583,2.415,22.483,28224
2236,113.77,92.529,20.81,5.09,13.356,23452.5
1139,64.344,48.493,10.881,2.775,1.693,19737
60,3.247,2.495,0.611,0.231,0.101,18268.5
20,0.682,0.971,0.26,0.12,1.002,5712
302,13.156,12.915,2.445,0.592,14.548,9087.5
1344,79.834,56.078,12.815,2.825,15.209,10541
475,37.222,20.78,3.807,1.363,2.334,11469
95,7.134,4.259,0.861,0.261,0.331,14822
2,0.431,0.16,0.121,0.04,0.03,10632
26,0.551,1.122,0.311,0.13,1.293,547
521,21.772,20.911,4.188,0.791,22.032,1995
1738,97.188,70.135,16.312,2.835,14.969,4651
938,56.589,38.936,8.477,1.864,2.865,13246
247,12.905,10.881,2.053,0.45,0.281,10316
14,0.341,0.671,0.181,0.05,0.631,5680.5
231,9.218,9.99,1.883,0.49,11.101,9175
1347,81.818,55.197,12.794,2.275,17.503,8530
579,41.28,23.837,4.709,1.092,2.465,9504
141,8.867,6.533,1.232,0.431,0.331,16162
20,0.832,0.811,0.241,0.04,0.06,12424.5
29,0.662,1.312,0.351,0.12,1.182,17189
653,26.983,28.716,5.561,2.194,26.952,29609
2715,132.847,123.408,24.859,8.115,23.225,38856
2005,103.771,87.459,18.697,6.242,9.849,44588
905,48.624,41.299,8.486,3.086,1.783,42004
148,7.505,7.084,1.252,0.511,0.351,47814.5
28,1.012,1.263,0.301,0.13,0.05,15929.5
28,0.631,1.152,0.261,0.06,1.292,4430.5
433,18.937,18.586,3.437,0.801,20.53,9769
1388,82.871,56.98,13.216,2.775,17.033,8603
556,41.51,22.904,4.419,1.082,2.124,6316.5
101,6.903,4.308,0.902,0.19,0.13,2569
24,0.551,1.222,0.241,0.05,1.102,1204
366,16.071,17.604,2.926,0.792,16.541,5880
1984,111.726,97.118,18.496,3.537,23.185,13074.5
1691,97.949,81.818,15.881,4.318,10.099,20572
946,52.562,46.62,8.647,2.515,2.866,22066
244,12.544,12.424,1.933,0.751,0.331,28059
17,0.631,0.861,0.281,0.13,0.04,5887
29,0.681,1.643,0.321,0.13,1.293,10011
568,24.307,24.167,4.599,1.092,22.834,19286
1993,108.931,82.23,18.717,4.438,16.502,21093
1217,73.843,50.798,11.643,2.575,3.867,21880
363,19.638,16.021,2.926,0.912,1.012,24271
80,3.507,3.767,0.741,0.331,0.11,39898.5
29,0.561,1.282,0.3,0.14,1.263,5488
473,21.451,20.169,3.728,1.352,20.87,9229
1338,80.445,54.545,12.514,3.227,11.552,12495
589,39.958,24.638,4.779,1.263,1.623,22327
71,5.2,3.447,0.722,0.16,0.09,22426
18,0.531,0.872,0.281,0.11,0.782,12363
363,14.809,15.74,2.896,0.791,18.216,17074
1903,104.802,78.341,17.825,4.539,21.962,17951
1253,73.913,53.533,11.914,2.786,7.996,28776
656,38.033,29.126,5.421,1.823,2.285,37930.5
197,10.771,9.288,2.455,0.501,0.41,35592
12,0.582,0.631,0.181,0.05,0.04,23935
23,0.671,1.052,0.3,0.06,1.062,5560
376,15.63,16.211,3.026,1.022,18.606,8408.5
1373,84.463,56.108,13.086,2.676,18.856,9817
526,40.599,23.105,4.208,0.962,1.854,11883.5
66,4.99,2.886,0.632,0.17,0.09,11764
21,0.47,1.183,0.27,0.131,0.901,44963
461,17.424,21.802,3.647,2.184,21.281,51854
2757,130.833,116.715,25.219,8.717,29.797,47890
2519,125.793,108.72,23.274,7.905,16.642,39417
1844,95.174,80.796,17.324,6.132,6.001,40415.5
713,35.639,33.184,6.082,2.545,1.453,42959
131,6.022,5.851,1.193,0.471,0.33,31421
38,1.283,1.663,0.421,0.16,0.061,35348
15,0.28,1.062,0.211,0.13,0.792,7465
242,9.519,11.261,1.954,1.283,13.766,12466
1138,85.746,49.776,10.47,3.587,17.724,25260.5
546,41.641,24.247,4.389,1.683,2.915,14205.5
174,11.122,7.745,1.463,0.691,0.171,11049.5
26,0.571,1.092,0.301,0.13,1.173,860.5
608,24.397,25.49,4.969,1.894,20.73,27473
2322,119.692,94.472,21.541,4.509,21.291,14974.5
1410,80.536,57.772,13.466,3.357,7.444,19759.5
601,33.205,25.6,4.969,1.613,0.982,19036
54,2.666,2.264,0.531,0.21,0.1,7490.5
21,0.542,0.882,0.251,0.04,1.002,9400
448,17.814,20.329,3.517,1.252,21.431,14450.5
2688,129.781,111.906,24.527,5.159,23.104,19555
2000,105.364,82.84,18.616,3.787,10.931,26413
888,48.995,37.662,7.776,1.643,1.934,12139.5
147,7.234,6.653,1.333,0.671,0.191,12002
27,0.651,1.623,0.331,0.12,1.223,14352
574,23.626,28.816,4.589,1.473,22.483,24198
2490,126.204,119.251,22.794,5.46,26.362,25825.5
1727,97.869,81.918,16.311,3.637,11.212,46757
824,47.061,39.486,7.104,2.284,1.853,55681
126,6.092,6.412,1.073,0.28,0.351,100834
30,1.132,1.774,0.3,0.14,0.12,20612.5
4,0.261,0.31,0.12,0.03,0.03,2711
26,0.811,1.232,0.291,0.13,1.253,21936
634,24.567,29.377,5.3,2.134,25.419,40725
2526,126.214,105.183,23.155,7.344,23.074,35267
1375,78.902,58.824,13.135,3.798,6.152,51853
549,31.461,24.848,4.549,1.363,0.922,44582
37,1.613,1.683,0.4,0.14,0.06,20844
15,0.351,0.721,0.19,0.13,0.732,47713
316,11.883,14.127,2.475,1.002,17.043,62851.5
2479,124.882,103.681,22.683,6.192,28.455,51268
1451,83.11,59.846,13.696,8.557,6.422,10941
496,30.229,21.09,3.908,1.022,1.102,6924
62,3.748,2.865,0.651,0.18,0.08,6052
31,0.621,1.523,0.321,0.12,1.373,24068
712,28.936,33.465,5.911,2.164,30.028,35976.5
2627,128.027,118.729,24.247,7.996,23.365,44822
1908,98.43,85.195,17.905,5.4,10.631,58273.5
1054,57.591,47.04,9.708,3.537,3.126,60006.5
285,13.806,13.105,2.295,1.242,0.431,43064
20,0.752,1.002,0.26,0.11,0.051,42029
15,0.371,0.651,0.191,0.11,0.812,5202
373,13.556,16.883,2.966,1.032,17.634,18826
2894,141.123,118.108,26.702,7.054,30.108,30512
2459,125.102,104.192,22.844,7.655,16.913,31650
1536,84.142,67.03,14.508,4.92,5.771,32416
507,27.213,23.365,4.077,1.724,0.831,54553
58,2.194,2.695,0.581,0.25,0.211,21047.5
23,0.731,1.052,0.311,0.17,0.05,71438
8,0.241,0.441,0.191,0.11,0.471,15555
135,4.599,6.423,1.212,0.581,5.591,21112
2276,111.916,95.935,21.021,7.164,29.577,39200.5
840,59.886,36.521,7.244,2.054,4.619,17969.5
205,13.787,9.429,1.683,0.621,0.27,93499
14,0.511,0.692,0.21,0.12,0.04,578.5
21,0.491,1.052,0.25,0.12,1.082,4569
315,13.887,15.751,2.555,0.721,15.23,8549
1387,82.239,67.741,13.256,3.808,11.372,13330
504,34.767,24.959,3.967,1.563,1.212,12598.5
53,3.196,2.765,0.531,0.16,0.07,11974
24,0.531,1.052,0.25,0.13,1.132,16076
474,19.588,21.422,3.787,1.383,21.231,43346.5
2229,115.514,95.365,20.53,5.861,27.724,50866
1599,93.22,69.684,15.28,4.619,8.126,35895
608,35.538,27.133,5.03,1.753,1.343,29322.5
87,4.088,3.968,0.842,0.25,0.11,12016
21,0.892,0.942,0.26,0.121,1.073,26722
489,18.776,22.584,4.018,1.603,20.329,44376
2725,131.785,119.591,25.038,8.446,28.866,60617
2242,119.121,99.703,20.79,6.983,16.972,57772
1168,70.707,52.261,10.911,4.358,6.132,68896.5
479,27.984,21.461,3.817,1.603,2.154,99756
154,8.406,7.354,1.293,0.491,0.17,63576
26,0.541,1.493,0.301,0.121,1.143,21566.5
462,18.285,20.279,3.717,1.312,18.896,30927.5
1986,103.871,81.778,18.466,4.499,20.97,51585.5
1171,67.801,48.614,11.181,2.705,7.384,20991
488,29.357,20.51,3.917,1.062,0.971,50298.5
56,2.485,3.096,0.521,0.241,0.17,67277
6,0.391,0.32,0.16,0.05,0.03,248.5
28,0.611,1.162,0.311,0.12,1.152,6248
584,24.437,25.619,4.719,1.523,23.184,14269.5
2277,117.126,94.563,21.191,5.04,26.711,14199
1566,87.009,64.505,14.909,4.328,13.135,16603.5
969,57.992,41.41,8.857,2.675,3.417,18395
250,14.759,11.583,2.035,0.981,0.461,15270
18,0.942,0.822,0.25,0.13,0.04,11771.5
26,0.661,1.122,0.281,0.15,1.112,3198
426,18.676,18.636,3.467,0.932,18.625,11343.5
1518,87.49,62.371,14.458,2.725,13.005,22811.5
515,36.631,21.491,4.148,1.263,1.563,19898
77,4.839,3.186,0.732,0.171,0.09,11259
20,0.501,1.182,0.221,0.05,0.811,843.5
379,15.239,15.55,3.046,0.622,16.561,2810
1975,107.768,78.121,18.586,2.946,26.211,16736
1638,95.695,67.781,15.43,3.447,13.406,21411
1069,62.04,44.266,9.829,2.194,5.38,22150
380,23.124,16.833,3.386,0.721,1.042,23232
53,2.936,2.364,0.542,0.151,0.15,14962
7,0.411,0.391,0.191,0.05,0.03,22523
28,0.641,1.473,0.291,0.13,1.413,23706
610,24.848,27.212,5.01,2.224,23.937,31620
2674,130.973,115.443,24.598,7.945,21.001,47481.5
1750,94.543,77.018,16.702,5.37,9.248,54258
800,46.23,35.82,7.033,2.365,1.643,69765
129,6.863,6.423,1.172,0.451,0.16,134300
17,0.551,0.811,0.24,0.141,0.962,13374
304,12.554,13.156,2.425,0.972,13.537,14754
1635,92.228,68.713,15.62,5.139,13.456,24689
748,43.384,32.022,6.513,1.813,2.054,13787.5
162,7.955,7.154,1.383,0.401,0.16,12535
23,0.582,1.042,0.32,0.131,1.062,20781
497,18.776,23.174,3.958,1.924,16.382,34983
2735,128.979,118.96,25.209,7.554,23.516,46912
1876,95.485,83.732,17.614,5.621,9.94,44016.5
1009,52.191,44.646,9.078,3.036,2.705,53909
259,12.244,11.933,2.144,1.132,0.632,38629
39,1.673,1.734,0.4,0.461,0.061,29013
28,0.742,1.482,0.291,0.14,1.223,15916
652,25.739,29.197,5.42,2.094,24.748,33617
2895,135.763,122.026,26.531,7.394,34.917,30238
2264,122.537,95.665,20.9,5.731,20.189,18920.5
1318,77.499,54.445,12.795,3.056,6.102,14306.5
467,27.222,19.838,3.687,0.842,1.042,11017
70,3.126,3.116,0.692,0.25,0.12,19395
31,0.892,1.333,0.36,0.14,1.363,17290
788,30.719,35.048,6.833,2.225,22.453,32017.5
3034,143.297,126.885,27.823,8.286,23.776,36837
2110,110.354,94.192,19.618,5.941,8.567,35972
805,42.101,35.218,7.054,2.034,1.032,34994
59,2.324,2.865,0.611,0.23,0.08,21420
30,0.621,1.483,0.301,0.13,1.503,1442.5
455,20.75,18.646,3.567,1.723,20.128,2491
1088,71.318,43.444,10.25,2.195,11.473,1321.5
363,27.904,14.899,2.876,0.711,0.762,1888
22,1.563,0.942,0.27,0.121,0.051,5100
31,0.671,1.743,0.351,0.07,1.523,12729
633,27.944,27.904,5.33,1.283,24.537,23430
1987,108.931,82.379,18.616,4.439,12.815,21635
906,53.363,38.845,8.236,2.104,2.434,26379.5
141,7.073,6.323,1.232,0.171,0.31,22394
25,1.032,1.152,0.29,0.12,0.05,14702
19,0.441,0.862,0.261,0.061,1.002,2459
363,13.656,14.648,2.956,0.721,13.957,25137
1619,90.355,67.58,15.49,3.257,18.887,19782
1013,62.21,42.061,9.258,2.164,4.94,8088
264,16.331,11.351,2.424,0.491,0.571,4786
14,0.951,0.812,0.22,0.12,0.141,5894.5
10,0.381,0.521,0.18,0.12,0.041,3032.5
27,0.601,1.412,0.331,0.13,1.192,35629
580,23.275,26.361,4.759,2.053,23.085,32321.5
2145,114.111,90.184,20.068,5.53,20.72,28924
1077,65.046,45.178,9.989,2.595,3.627,24004
202,11.742,8.948,1.703,0.431,0.611,16282
48,2.044,1.974,0.471,0.231,0.07,20740
22,0.491,1.242,0.25,0.12,1.092,5223
378,15.83,15.731,3.016,0.811,17.374,8091
1798,96.617,73.111,17.083,3.186,20.439,15947.5
1022,62.812,42.572,9.368,2.134,4.538,12710.5
252,16.001,10.561,2.034,0.571,0.601,6757
19,1.202,0.771,0.28,0.05,0.06,1881
26,0.571,1.443,0.311,0.06,1.273,7152
555,22.333,25.079,4.558,1.332,21.582,17063
2539,125.643,105.314,23.405,5.771,18.937,18226
1708,88.541,73.823,16.331,4.488,7.014,48762
1014,48.343,45.949,9.218,3.356,3.126,78837
397,17.254,18.586,3.126,1.312,1.122,87580
142,5.51,6.803,1.212,0.511,0.321,33623.5
18,0.811,0.831,0.27,0.121,0.04,36152
16,0.341,1.042,0.18,0.12,0.802,19960
345,12.604,15.45,2.685,0.992,19.037,61327
3020,143.688,133.157,27.774,8.396,31.521,48343
1930,102.949,83.382,18.095,4.839,12.635,37616
1173,64.124,50.267,10.951,3.196,3.496,31707
290,14.759,13.436,2.355,1.123,0.511,25495
39,1.713,1.593,0.41,0.14,0.06,18872
29,0.561,1.362,0.321,0.14,1.303,17048
463,20.449,20.84,3.647,1.393,16.232,40764
1712,94.072,75.356,16.222,5.411,20.079,57293.5
1313,76.047,57.1,12.544,3.517,6.382,58045
500,28.655,22.664,3.958,1.673,1.213,42615.5
124,5.21,6.162,1.042,0.411,0.13,64858
22,0.541,1.002,0.27,0.121,1.132,15976.5
474,18.556,20.379,3.728,0.962,18.455,31352.5
2646,125.333,106.586,24.347,4.83,32.493,51638
2110,109.081,87.529,19.748,4.76,18.155,45670.5
1254,67.3,53.553,11.723,3.256,4.539,45610
466,23.455,20.58,3.697,1.252,0.952,45834.5
48,2.093,2.274,0.471,0.261,0.07,76064
20,0.49,0.902,0.24,0.12,0.912,9570.5
494,18.836,22.654,3.877,1.413,15.69,36631.5
2428,120.524,104.362,22.254,6.974,21.612,28885
1599,86.097,72.029,15.07,4.448,7.425,37623
753,39.025,33.545,6.573,2.135,2.775,35162
325,15.32,14.398,2.625,0.762,0.831,41253
114,4.178,5.421,1.042,0.431,0.21,45635.5
21,0.681,0.942,0.25,0.111,0.04,14144
22,0.481,0.991,0.26,0.05,1.132,612.5
415,16.412,20.841,3.346,0.812,17.805,3069
1770,97.97,86.197,16.683,2.815,20.059,11884
1190,72.29,58.944,11.091,2.225,5.671,21955.5
423,25.048,20.639,3.366,0.612,1.724,15899
158,7.815,8.066,1.313,0.33,0.26,20076
9,0.421,0.561,0.19,0.04,0.1,2346
14,0.46,0.771,0.201,0.05,0.04,2809.5
31,0.752,1.583,0.351,0.13,1.473,10580
644,26.281,28.415,5.32,1.964,23.356,32754.5
2127,112.358,97.168,19.818,6.432,16.422,75675
1120,65.537,50.067,10.611,3.286,2.845,93420
214,11.792,10.029,1.794,0.751,0.852,144628
60,2.715,2.575,0.561,0.441,0.081,99580.5
32,1.052,1.513,0.331,0.06,1.483,4119
615,28.244,30.349,5.11,1.132,26.602,11344
1653,96.667,80.506,15.48,2.895,18.395,13327
700,49.616,34.546,5.891,1.563,2.605,24244
130,8.557,6.412,1.153,0.291,0.15,23405
18,0.38,0.821,0.241,0.05,0.992,15847
352,13.867,15.57,2.836,0.961,18.235,27488
1976,106.867,83.471,18.506,5,18.066,52838
1258,69.234,54.265,11.773,2.986,5.631,45934.5
643,32.312,28.776,5.461,1.964,1.763,38874
176,7.725,8.216,1.453,0.651,0.381,37433.5
26,0.942,1.212,0.311,0.06,0.21,19965.5
35,1.342,1.884,0.391,0.13,0.06,13893
14,0.351,0.612,0.19,0.391,0.651,2397
261,9.899,11.933,2.084,0.591,12.754,10805
1450,85.256,60.487,13.706,3.267,15.8,16423.5
582,41.48,24.828,4.759,1.533,2.174,11675.5
