nfilter,t1,t2,t3,t4,t5
22,0.491,1.102,0.271,0.13,1.042
522,20.039,24.107,4.118,1.964,21.311
2613,129.039,113.219,23.816,6.763,25.289
1797,95.724,77.249,16.642,4.839,8.446
864,44.927,39.025,7.525,2.304,2.614
376,16.852,17.655,2.975,0.962,1.083
116,4.679,5.451,1.013,0.38,0.211
14,0.561,0.682,0.241,0.12,0.121
7,0.361,0.431,0.171,0.1,0.03
26,0.561,1.152,0.321,0.17,1.223
516,21.181,23.485,4.078,2.305,17.985
2052,107.517,85.114,19.067,6.403,17.924
1170,67.19,49.215,10.872,3.837,4.579
359,20.039,16.762,2.926,0.952,0.531
36,1.503,1.744,0.391,0.141,0.06
8,0.27,0.361,0.14,0.121,0.521
144,5.009,6.653,1.242,0.521,6.142
2131,107.648,85.906,18.466,5.42,30.649
1638,92.208,67.83,14.068,4.358,12.885
970,55.878,41.16,7.955,2.785,3.075
199,11.722,9.227,1.663,0.501,0.35
10,0.45,0.49,0.231,0.04,0.04
30,0.701,1.332,0.311,0.11,1.373
661,27.303,28.084,5.351,1.603,23.655
2605,127.235,105.433,22.523,5.05,32.353
2183,113.719,87.95,18.877,4.93,18.536
1451,83.351,61.268,12.465,3.187,6.462
650,36.2,28.074,5.12,1.954,1.784
150,8.416,6.722,1.302,0.441,0.221
11,0.36,0.822,0.241,0.05,0.04
29,0.692,1.583,0.321,0.151,1.312
558,23.014,28.354,4.378,2.234,25.058
2146,112.247,106.215,18.786,5.321,22.594
1158,73.541,56.779,10.711,2.565,4.829
319,18.555,16.542,2.595,0.831,0.481
22,1.132,1.112,0.281,0.151,0.04
24,0.531,1.032,0.261,0.051,1.112
496,19.928,21.14,3.957,1.714,17.854
2423,121.675,107.488,22.373,5.3,26.581
1479,85.154,61.629,13.977,2.946,10.27
632,39.897,27.113,5.199,1.292,1.694
79,4.989,3.616,0.742,0.18,0.111
19,0.631,0.822,0.27,0.06,0.991
384,14.898,15.97,3.097,1.022,16
2168,113.368,85.655,19.998,3.638,19.909
1146,63.603,47.261,10.641,2.134,3.316
255,13.105,11.422,2.104,0.712,0.27
29,0.671,1.433,0.331,0.06,1.232
666,26.522,29.257,5.56,1.683,27.292
2706,130.251,116.395,24.879,7.324,30.128
2038,110.734,90.024,18.666,5.881,17.504
1040,66.027,47.431,8.667,3.537,2.525
134,8.176,6.272,1.183,0.491,0.26
9,0.421,0.481,0.211,0.14,0.03
32,0.741,1.614,0.341,0.06,1.523
584,25.378,25.84,4.569,1.372,23.345
2079,112.167,87.118,18.045,4.789,17.834
1321,73.041,56.71,11.312,3.176,6.873
665,35.939,29.036,5.29,1.633,1.473
94,4.289,4.258,0.892,0.27,0.21
17,0.691,1.142,0.24,0.05,0.04
21,0.471,0.902,0.25,0.16,0.962
388,16.281,16.432,3.096,1.794,18.906
1609,92.428,68.873,14.097,5.12,14.939
641,43.264,28.926,5.34,2.154,1.874
107,5.932,5.18,0.972,0.571,0.12
32,0.771,1.744,0.341,0.061,1.482
787,31.37,34.237,6.784,1.893,20.019
2972,143.607,122.866,27.303,5.892,25.8
2249,114.581,93.49,20.73,4.86,11.512
1271,66.358,54.435,11.912,2.805,3.757
347,17.334,15.71,2.805,0.761,0.801
104,3.978,5.06,0.922,0.27,0.201
22,0.681,1.093,0.291,0.12,0.049
30,0.712,1.363,0.321,0.17,1.343
638,26.371,29.497,5.31,2.855,22.554
2399,122.286,105.573,22.092,8.377,22.023
1548,92.989,69.654,14.408,5.33,6.733
643,34.566,30.649,5.3,2.425,1.322
74,4.108,3.466,0.712,0.27,0.11
19,0.481,1.203,0.27,0.12,0.911
422,15.53,18.816,3.336,1.432,18.276
2651,125.632,110.994,24.267,6.101,26.511
2036,109,86.115,17.604,4.959,14.939
1145,63.252,50.247,9.628,2.956,2.755
174,9.297,8.416,1.533,0.491,0.19
31,0.762,1.543,0.341,0.06,1.342
581,24.136,23.746,4.599,0.952,16.772
1644,89.933,65.797,14.168,2.204,14.959
1170,65.246,46.761,9.979,1.964,5.06
512,26.31,20.489,4.037,1.012,1.613
138,7.003,6.222,1.173,0.24,0.291
6,0.37,0.33,0.181,0.04,0.03
25,0.551,1.242,0.291,0.06,1.102
456,19.508,22.584,3.607,1.342,22.764
1769,99.141,86.527,15.34,4.329,18.846
1379,76.748,69.454,11.823,3.937,8.968
1048,55.066,52.02,8.657,2.995,3.687
363,18.095,18.075,2.906,1.182,0.872
71,3.056,3.907,0.731,0.291,0.24
43,1.483,2.314,0.431,0.22,0.15
24,0.731,1.302,0.311,0.15,0.05
16,0.351,1.082,0.181,0.121,0.861
274,10.872,11.693,2.224,0.862,14.198
1470,87.218,61.618,12.604,3.978,13.967
834,50.968,35.589,6.703,2.225,2.616
228,11.332,10.15,1.884,0.651,0.44
37,1.462,1.633,0.431,0.201,0.141
8,0.37,0.381,0.131,0.1,0.04
14,0.27,0.671,0.181,0.11,0.631
213,8.125,10.05,1.774,1.082,11.943
1667,92.849,72.35,15.48,5.33,24.598
740,49.715,34.436,6.322,2.194,2.956
202,11.883,9.689,1.673,0.692,0.221
16,0.381,0.842,0.19,0.05,0.831
336,12.795,16.913,2.635,1.112,17.995
2183,111.045,106.095,20.128,4.769,23.996
1665,89.282,80.325,15.53,4.569,12.544
1120,62.731,55.758,10.3,3.206,4.098
345,18.325,17.343,2.765,1.102,0.701
46,2.425,2.275,0.511,0.23,0.08
27,0.591,1.163,0.32,0.131,1.252
549,21.903,25.309,4.438,1.493,23.475
2542,121.053,109.29,23.456,6.442,27.574
1641,87.119,71.899,15.299,3.938,8.206
672,37.041,29.827,5.661,1.513,1.874
132,6.282,6.422,1.162,0.411,0.16
32,0.852,1.413,0.311,0.15,1.373
798,31.561,37.733,6.863,3.026,19.998
2773,135.31,128.117,25.299,8.376,23.425
2111,109.721,99.131,19.477,6.221,9.899
1026,56.81,49.405,9.338,3.066,2.635
265,13.005,12.574,2.175,0.801,0.371
13,0.511,0.681,0.201,0.13,0.04
25,0.611,1.082,0.291,0.07,1.112
563,22.884,24.207,4.6,2.004,23.305
2622,129.69,110.563,24.047,6.933,27.473
2091,107.708,89.923,19.327,5.852,14.167
1553,82.099,68.312,14.558,4.629,5.44
545,28.946,24.277,4.308,2.094,1.323
126,5.811,6.162,1.102,0.451,0.261
7,0.351,0.381,0.211,0.13,0.03
29,0.612,1.763,0.361,0.13,1.233
536,22.373,23.796,4.269,1.713,18.896
2291,115.081,96.576,21.161,5.26,23.285
1552,85.074,66.849,14.448,3.186,9.659
961,53.713,41.109,8.616,1.793,3.236
272,13.235,12.403,2.174,0.48,0.571
43,1.703,2.124,0.48,0.311,0.07
20,0.521,0.901,0.291,0.13,0.942
421,15.46,18.235,3.406,1.473,19.107
2137,111.224,86.096,19.668,4.99,23.816
1066,66.038,44.355,9.658,2.595,4.268
245,16.692,10.38,1.984,0.541,0.491
17,1.373,0.782,0.27,0.06,0.049
12,0.291,0.531,0.16,0.051,0.602
233,8.677,10.249,1.913,0.37,12.284
2116,110.313,83.351,19.658,3.707,23.886
1406,77.72,56.278,12.094,2.384,8.286
612,35.128,25.85,4.819,0.902,1.342
101,5.259,4.639,0.922,0.12,0.22
8,0.411,0.371,0.15,0.04,0.04
28,0.722,1.202,0.281,0.12,1.202
609,24.296,26.641,4.8,1.904,24.748
2590,132.475,105.063,22.393,5.32,27.043
2031,106.555,82.218,17.594,3.447,13.346
1155,61.829,48.213,9.748,1.924,4.419
475,23.555,20.599,3.778,1.072,0.681
21,0.992,0.952,0.271,0.14,0.15
11,0.461,0.521,0.21,0.05,0.04
29,0.702,1.242,0.311,0.06,1.332
535,22.403,21.892,4.339,1.513,24.006
2344,119.06,94.602,21.501,3.556,26.221
1692,93.049,66.688,15.801,2.735,8.786
666,39.016,28.235,5.611,1.153,1.964
145,7.745,6.663,1.293,0.23,0.29
7,0.36,0.38,0.18,0.04,0.03
20,0.501,0.902,0.23,0.171,0.972
356,14.537,16.271,2.886,1.172,15.661
2290,115.182,96.697,21.081,6.653,26.761
1507,84.593,64.364,12.945,4.619,9.659
874,47.702,38.625,7.143,2.565,2.215
187,9.458,8.627,1.583,0.641,0.36
26,1.153,1.192,0.301,0.14,0.05
13,0.391,0.681,0.18,0.11,0.612
239,8.826,11.953,1.934,0.801,11.252
2152,109.651,103.67,18.646,5.621,25.81
1708,92.248,84.112,14.698,4.328,10.21
765,41.76,38.264,6.132,1.914,2.275
188,9.809,10.09,1.603,0.421,0.501
31,1.302,1.834,0.341,0.15,0.06
25,0.551,1.523,0.291,0.12,1.092
608,23.315,29.877,4.93,2.234,17.985
2710,131.724,128.808,24.708,6.382,29.106
1684,95.084,79.914,15.641,3.547,8.055
623,37.342,31.301,5.15,1.603,1.393
92,4.799,4.629,0.831,0.281,0.11
31,0.672,1.583,0.36,0.15,1.363
613,25.459,25.72,5.059,1.352,25.89
2362,119.591,97.98,21.652,4.75,24.417
1714,92.779,73.131,14.698,3.817,8.486
942,48.193,41.229,7.745,1.453,2.505
264,12.544,12.284,2.144,0.671,0.511
22,1.172,1.402,0.311,0.14,0.23
28,1.213,1.273,0.291,0.06,0.05
11,0.311,0.561,0.18,0.191,0.501
218,7.865,16.332,1.793,0.741,11.141
2232,113.69,91.036,19.267,7.124,26.341
1098,68.121,47.282,9.187,3.547,5.251
361,20.83,16.321,2.906,1.072,0.621
40,1.744,2.034,0.381,0.301,0.06
28,0.661,1.303,0.29,0.131,1.292
613,24.598,27.643,4.809,1.803,23.666
2768,135.191,119.08,23.926,6.543,24.066
1954,102.447,85.125,16.832,4.629,9.929
973,51.229,44.165,8.066,2.165,2.645
335,15.039,15.2,2.665,1.052,0.591
35,1.463,1.924,0.421,0.16,0.07
20,0.461,1.102,0.24,0.11,1.032
435,16.682,18.957,3.487,1.563,15.88
2187,110.062,87.8,18.937,4.98,20.449
1305,76.027,55.396,11.222,3.136,4.619
392,21.762,17.333,3.136,1.363,0.871
37,2.214,1.944,0.431,0.15,0.07
17,0.481,1.092,0.24,0.12,0.812
354,13.666,15.75,2.816,1.052,18.746
2319,117.176,92.729,20.068,4.73,25.158
1252,74.604,51.268,10.67,2.775,4.388
329,17.834,14.658,2.685,0.852,0.421
4,0.341,0.26,0.191,0.12,0.03
22,0.541,1.163,0.301,0.13,1.031
396,17.474,20.128,3.115,1.472,21.221
2071,111.596,101.776,19.298,5.05,20.92
1302,76.928,62.039,12.053,2.765,7.354
352,22.724,17.033,2.785,1.012,0.691
26,1.012,1.282,0.321,0.12,0.161
9,0.41,0.491,0.19,0.04,0.04
22,0.511,1.082,0.32,0.14,0.981
440,18.166,21.742,3.477,1.082,19.798
1875,104.281,89.723,17.504,4.228,20.73
1027,65.386,49.886,9.188,2.745,4.529
259,16.672,13.085,2.154,0.601,0.581
27,1.614,1.312,0.351,0.22,0.06
31,0.601,1.513,0.351,0.15,1.353
683,27.372,32.593,5.701,2.595,20.62
2561,128.848,117.707,23.575,7.936,23.435
1918,100.274,88.901,24.006,5.5,8.948
983,49.956,46.279,8.797,2.725,4.369
508,24.767,23.706,4.047,1.543,1.062
83,3.427,3.998,0.811,0.271,0.16
13,0.541,0.621,0.19,0.04,0.05
17,0.421,0.821,0.25,0.04,0.822
324,12.524,15.861,2.555,0.752,15.4
1882,101.486,89.102,17.474,3.287,18.456
1057,66.609,50.628,9.568,2.195,5.46
366,22.053,17.704,2.946,0.812,0.621
32,1.603,1.563,0.331,0.151,0.06
19,0.511,1.203,0.271,0.17,0.931
368,14.699,17.093,2.966,1.202,17.804
2170,114.43,91.987,18.726,6.633,25.97
1374,83.881,59.464,11.763,4.038,9.137
709,42.261,32.171,5.701,2.364,1.874
162,8.056,7.394,1.363,0.521,0.371
33,1.753,1.863,0.361,0.13,0.06
20,0.512,0.912,0.251,0.12,0.972
416,16.572,18.446,3.266,1.163,17.293
2395,121.775,98.77,22.153,6.292,24.668
1827,98.029,78.241,16.883,4.989,11.022
911,48.704,39.596,8.065,2.545,2.756
278,13.816,12.734,2.284,1.232,0.401
28,1.133,1.252,0.281,0.17,0.07
22,0.531,1.002,0.271,0.16,1.042
414,16.672,17.734,3.276,1.062,21.422
1951,104.401,78.782,17.984,3.347,20.038
1498,81.046,61.509,14.107,3.176,8.496
808,41.811,35.689,6.974,1.884,3.266
425,19.417,19.537,3.367,1.413,0.681
51,1.864,2.615,0.571,0.231,0.08
21,0.581,1.203,0.27,0.05,1.082
443,17.273,18.756,3.496,1.022,21.211
2837,135.983,116.224,25.92,5.13,36.08
2069,109.08,84.362,19.057,4.028,17.935
1169,68.342,49.856,10.881,2.905,4.509
349,19.508,16.211,2.816,0.851,0.841
48,2.505,2.144,0.461,0.251,0.07
27,0.561,1.153,0.321,0.06,1.233
600,23.735,27.833,4.819,1.904,27.363
2377,118.879,103.6,20.58,5.47,18.265
1342,72.099,61.569,11.513,3.316,4.789
513,32.502,24.568,4.058,1.423,1.022
96,4.268,4.258,0.892,0.23,0.11
30,0.792,1.513,0.301,0.36,1.282
713,28.906,36.019,5.832,2.475,22.974
2753,135.772,125.111,24.157,8.336,26.1
1881,104.482,87.319,17.573,4.939,10.731
945,54.175,42.722,8.547,2.676,2.384
206,10.66,9.759,1.703,0.611,0.491
40,1.743,2.044,0.42,0.221,0.07
17,0.4,0.832,0.231,0.12,0.882
307,12.774,14.889,2.534,0.792,14.949
2078,109.481,91.346,19.217,5.791,25.9
1598,88.04,69.414,15.18,4.589,11.452
1122,61.188,49.967,10.4,3.236,4.309
492,25.459,21.852,3.888,1.693,0.772
47,2.505,2.765,0.481,0.241,0.15
9,0.451,0.441,0.17,0.121,0.04
20,0.471,0.982,0.23,0.13,1.031
385,15.541,17.263,3.076,1.293,19.668
1373,85.825,57.07,13.085,3.798,14.508
632,41.88,28.024,5.33,1.754,3.907
266,15.429,12.173,2.154,0.851,0.772
56,2.655,2.455,0.571,0.23,0.201
12,0.491,0.601,0.181,0.391,0.041
24,0.551,1.162,0.251,0.13,1.062
508,19.708,23.205,4.028,1.232,20.659
2014,103.28,88.16,18.776,3.957,20.871
1253,71.307,55.106,11.773,2.835,7.465
675,37.813,30.639,5.762,1.694,2.384
227,12.354,10.63,1.864,0.551,0.692
63,2.715,2.715,0.622,0.24,0.411
62,2.615,2.796,0.571,0.25,0.1
30,0.731,1.312,0.331,0.19,1.343
652,26.01,29.536,5.491,2.244,23.014
2204,111.906,90.024,20.5,6.322,18.335
1001,61.318,40.859,9.017,2.685,1.843
90,5.481,3.998,0.912,0.27,0.231
12,0.471,0.581,0.181,0.049,0.05
27,0.651,1.242,0.34,0.131,1.272
546,22.222,24.657,4.439,2.054,20.84
1989,104.902,81.658,18.416,6.092,22.644
1083,65.085,46.77,10.13,3.286,3.537
209,11.693,8.797,1.743,0.692,0.391
25,1.112,1.202,0.301,0.14,0.06
16,0.281,0.761,0.171,0.13,0.801
210,9.568,8.506,1.763,0.501,11.332
868,60.587,34.046,7.555,1.262,18.827
258,27.963,10.179,2.055,0.421,1.573
49,3.618,1.995,0.501,0.141,0.17
2,0.321,0.14,0.131,0.031,0.03
18,0.491,0.912,0.241,0.16,0.872
339,13.736,14.718,2.665,1.042,17.313
1688,95.815,75.546,15.761,5.451,16.612
582,44.686,25.65,4.729,1.834,1.322
18,2.294,0.842,0.27,0.13,0.05
12,0.28,0.642,0.14,0.11,0.602
180,7.365,7.685,1.483,0.461,8.927
1948,102.969,77.74,18.035,4.699,28.044
693,49.957,27.483,5.812,1.543,1.583
63,3.657,2.595,0.661,0.161,0.08
17,0.541,0.741,0.22,0.05,0.911
298,11.812,13.225,2.395,0.742,12.764
1798,97.208,72.47,16.993,3.276,23.906
907,57.381,36.921,7.935,1.904,5.761
234,16.702,9.839,1.934,0.43,0.39
7,0.401,0.371,0.191,0.111,0.04
17,0.451,0.912,0.22,0.15,0.842
241,10.471,12.224,1.944,0.832,12.334
1008,67.039,48.244,9.338,3.206,13.556
269,26.912,13.115,2.194,0.862,0.852
33,2.334,1.563,0.37,0.161,0.07
10,0.28,0.451,0.16,0.049,0.541
158,6.592,7.344,1.313,0.472,7.364
1105,70.365,46.219,10.3,2.465,16.451
282,27.332,12.203,2.265,0.581,1.653
70,5.22,3.025,0.672,0.16,0.1
31,0.631,1.323,0.351,0.06,1.372
513,22.193,21.361,4.318,1.363,19.047
1576,91.897,61.719,14.888,2.474,24.868
801,58.313,33.224,7.043,1.603,7.665
243,23.315,10.832,1.983,0.481,1.423
31,2.856,1.423,0.37,0.25,0.06
23,0.591,1.042,0.27,0.13,1.082
465,19.096,20.439,3.728,1.222,18.776
2438,122.557,99.953,22.443,5.199,28.766
1555,90.214,63.823,14.828,3.918,15.66
957,60.938,41.791,8.566,2.825,4.899
254,17.284,11.542,2.054,0.781,0.491
11,1.243,0.531,0.22,0.121,0.04
14,0.351,0.751,0.18,0.12,0.712
271,10.65,12.605,2.234,1.123,13.937
1624,91.216,67.47,15.36,4.118,15.82
510,38.044,23.165,4.148,1.673,0.922
17,1.203,0.851,0.231,0.05,0.05
20,0.521,0.911,0.25,0.141,0.922
286,12.815,12.224,2.295,0.852,15.23
1091,70.897,44.626,10.059,3.146,15.44
637,43.273,27.473,5.341,2.224,2.956
168,11.222,7.465,1.393,0.672,0.18
19,0.471,0.881,0.261,0.14,0.862
402,15.32,17.494,3.296,1.433,16.462
2132,111.184,87.909,19.859,5.831,21.922
741,52.361,30.899,6.432,2.385,5.069
94,10.51,3.938,0.852,0.26,0.111
10,0.291,0.821,0.171,0.11,0.531
203,7.384,9.498,1.713,0.511,9.098
2435,120.272,97.007,33.765,5.28,27.753
1650,86.708,66.759,15.68,4.709,11.552
1026,56.068,42.452,9.458,2.344,3.748
315,15.971,13.716,2.565,0.721,0.922
76,2.975,3.296,0.711,0.551,0.22
3,0.311,0.17,0.151,0.05,0.03
23,0.461,1.042,0.28,0.06,0.962
291,13.256,12.124,2.344,0.652,13.496
1051,68.121,41.511,9.568,1.303,17.193
572,43.484,22.714,4.639,0.722,3.917
171,13.106,6.923,1.433,0.25,0.661
37,1.833,1.423,0.401,0.06,0.18
10,0.361,0.431,0.181,0.031,0.04
14,0.341,0.651,0.201,0.131,0.621
243,9.749,10.901,1.994,0.842,12.253
1461,85.235,63.251,13.606,5.04,14.188
437,32.673,19.188,3.497,1.403,1.192
53,4.097,2.334,0.532,0.231,0.08
20,0.541,1.272,0.291,0.05,0.982
398,15.43,18.065,3.206,1.563,18.054
1689,95.485,71.858,15.64,4.779,18.646
1050,65.356,45.097,9.578,3.247,8.325
585,36.099,26.401,4.759,1.753,1.704
104,5.611,5.07,0.912,0.371,0.131
13,0.241,0.611,0.17,0.12,0.631
163,7.033,7.434,1.383,0.531,7.414
1247,74.383,51.69,11.713,3.146,21.521
615,45.237,24.958,5.15,1.202,2.895
142,10.451,6.092,1.202,0.341,0.541
12,0.862,0.571,0.16,0.041,0.04
19,0.481,0.851,0.27,0.06,0.942
314,13.336,12.965,2.524,0.491,12.213
1598,88.892,61.278,15.039,1.954,22.634
644,47.912,25.529,5.32,0.862,5.19
248,18.155,10.72,2.034,0.341,0.441
13,0.721,0.592,0.241,0.04,0.04
23,0.571,1.232,0.281,0.13,0.902
369,16.562,17.504,2.966,1.062,21.752
1678,94.011,70.235,15.761,4.268,25.339
980,64.725,41.761,8.747,2.855,6.272
278,19.889,12.434,2.255,0.651,0.341
1,0.29,0.131,0.14,0.04,0.02
23,0.531,1.283,0.28,0.121,1.113
475,19.648,21.291,3.898,1.413,21.05
1584,90.595,66.048,14.798,4.178,18.094
539,42.182,24.427,4.389,1.803,3.086
106,8.316,5.13,0.951,0.34,0.321
10,0.621,0.491,0.171,0.11,0.04
29,0.671,1.362,0.34,0.161,1.272
710,27.784,32.112,6.042,2.334,21.863
2611,128.608,108.51,23.946,7.524,23.265
1509,87.319,63.483,14.317,4.269,6.552
411,24.787,18.265,3.326,1.222,1.172
98,4.449,4.188,0.881,0.351,0.12
26,0.581,1.143,0.291,0.171,1.342
407,17.795,18.275,3.266,1.543,20.099
1623,92.658,67.83,15.359,4.379,14.738
796,56.108,34.557,6.893,2.525,1.543
86,4.459,4.238,0.882,0.281,0.1
24,0.521,1.002,0.3,0.051,1.093
346,14.618,13.596,2.725,0.962,17.003
1124,69.414,44.406,10.259,1.683,14.368
482,35.829,20.139,3.867,0.891,1.242
54,3.166,2.665,0.521,0.15,0.101
23,0.842,1.102,0.291,0.05,1.132
451,17.684,19.688,3.627,1.212,12.815
1952,102.117,77.981,18.045,4.118,19.126
972,62.881,39.186,8.046,1.803,4.459
199,13.726,8.326,1.703,0.341,0.21
24,0.631,1.323,0.26,0.12,0.991
513,20.6,22.232,4.097,1.714,18.996
2465,122.115,101.426,21.331,5.35,23.345
1775,98.44,72.891,15.34,3.727,7.835
707,37.232,30.599,5.661,1.613,1.874
174,8.526,8.056,1.523,0.401,0.39
24,0.951,1.093,0.26,0.13,0.07
31,0.59,1.342,0.351,0.451,1.483
626,25.68,27.032,5,1.703,22.062
1861,97.668,75.636,17.294,4.438,20.63
915,58.593,38.694,8.115,2.525,3.457
201,11.622,8.768,1.674,0.421,0.34
8,0.33,0.381,0.16,0.041,0.04
17,0.401,1.092,0.23,0.05,0.942
328,13.135,15.199,2.655,0.872,13.566
1481,84.994,61.789,13.796,3.297,14.137
906,54.265,40.078,8.005,2.365,4.398
337,19.136,15.89,2.715,1.042,0.441
22,0.781,1.112,0.311,0.15,0.05
21,0.511,0.952,0.251,0.13,0.882
472,18.004,21.211,3.787,1.623,18.416
2750,130.131,114.29,23.776,6.182,27.373
2222,115.913,92.889,19.207,5.701,15.75
1283,73.862,54.195,10.981,3.006,5.3
436,24.938,18.436,3.456,1.363,0.712
28,1.403,1.183,0.3,0.051,0.05
28,0.692,1.233,0.26,0.14,1.312
571,22.905,25.229,4.549,1.964,19.278
2402,119.511,100.643,20.74,7.805,21.962
1595,91.076,69.063,13.876,4.929,6.903
658,35.127,28.916,5.199,2.234,1.453
121,5.721,5.761,1.072,0.421,0.151
18,0.431,0.852,0.27,0.13,0.811
347,13.527,15.4,2.775,1.122,16.362
2072,116.875,88.411,17.844,5.871,17.434
901,56.439,41.31,7.384,2.785,1.833
60,3.818,2.635,0.611,0.18,0.09
21,0.531,0.962,0.25,0.13,0.932
479,18.806,21.983,3.877,1.573,19.647
2839,134.86,118.459,24.587,8.456,29.867
2030,111.275,88.07,17.574,6.172,21.802
997,66.969,43.985,8.205,3.035,8.676
298,24.969,13.416,2.404,1.353,0.982
22,2.064,1.012,0.251,0.12,0.05
30,0.731,1.373,0.33,0.14,1.222
477,21.001,21.802,3.857,2.214,22.023
1207,76.487,52.942,10.209,4.188,11.131
467,32.934,21.031,3.747,1.784,0.931
43,2.345,2.124,0.431,0.261,0.07
29,0.732,1.483,0.34,0.12,1.193
587,24.317,25.028,4.699,1.733,21.702
2099,108.339,83.762,19.477,4.228,19.016
1057,65.215,44.676,9.568,2.235,3.326
222,12.564,9.388,1.804,0.591,0.451
15,0.721,0.712,0.22,0.16,0.04
17,0.461,0.872,0.241,0.15,0.802
272,11.121,13.716,2.164,1.182,14.919
1392,82.378,66.959,13.085,4.067,21.581
716,48.955,35.418,6.032,2.064,6.002
383,22.994,18.816,3.026,0.872,1.613
91,5.691,4.579,0.842,0.2,0.18
6,0.39,0.43,0.231,0.04,0.03
32,0.651,1.433,0.331,0.17,1.413
607,26.411,25.91,4.94,1.773,23.496
1789,99.021,75.245,16.612,4.99,10.12
524,32.232,23.045,4.138,1.523,0.701
11,0.722,0.551,0.21,0.04,0.04
31,0.631,1.362,0.34,0.131,1.342
577,24.247,23.746,4.669,1.373,22.734
1882,104.101,76.017,17.504,3.256,18.706
893,55.277,36.731,7.665,1.673,2.886
159,9.238,6.693,1.353,0.39,0.331
10,0.521,0.451,0.181,0.04,0.03
16,0.591,0.761,0.18,0.14,0.732
213,10.14,9.909,1.773,0.672,11.322
755,58.012,35.288,6.472,2.656,8.536
184,17.133,9.198,1.543,0.581,0.401
10,0.702,0.781,0.21,0.05,0.04
20,0.491,0.932,0.231,0.12,0.902
405,16.101,17.313,3.267,1.282,18.245
2402,120.462,101.777,22.022,6.563,22.984
1551,86.346,65.716,14.438,4.629,6.302
587,29.557,61.248,4.95,2.013,1.543
184,7.404,8.606,1.513,0.581,0.421
43,1.954,2.314,0.461,0.221,0.06
21,0.451,0.932,0.29,0.05,0.922
445,17.023,21.1,3.547,1.072,20.249
2048,107.727,94.782,18.867,3.316,25.559
1096,70.356,53.283,9.999,2.355,5.51
367,22.853,18.455,2.926,0.702,0.711
41,2.265,2.274,0.451,0.08,0.08
23,0.712,1.142,0.27,0.131,1.272
444,19.418,18.456,3.547,1.182,20.249
1456,87.87,58.653,13.937,2.455,10.069
594,37.893,24.888,4.929,1.433,0.832
33,1.894,1.673,0.371,0.13,0.06
13,0.34,0.612,0.19,0.111,0.612
311,12.163,13.666,2.535,0.872,15.119
2432,124.48,99.061,22.653,6.092,22.714
1512,85.645,63.332,14.218,3.957,5.901
523,28.024,23.465,4.219,1.412,1.172
100,4.498,4.799,0.952,0.351,0.23
14,0.461,1.022,0.191,0.12,0.04
24,0.561,1.062,0.271,0.13,1.092
527,20.46,23.115,4.308,1.523,18.746
2271,113.539,92.518,19.668,5.23,20.098
1349,76.939,55.978,11.542,3.447,6.483
474,28.465,20.389,3.748,1.192,0.872
37,2.134,2.004,0.411,0.07,0.07
17,0.471,0.882,0.291,0.05,0.892
340,12.624,14.748,2.735,0.601,14.017
1940,104.161,78.362,16.783,2.825,24.337
1068,69.273,42.121,8.917,1.323,11.682
492,36.38,18.666,3.837,0.632,1.854
68,5.751,2.675,0.651,0.09,0.09
30,0.682,1.663,0.32,0.131,1.272
468,20.85,20.289,3.737,1.473,23.967
1294,78.661,54.836,12.123,3.066,12.324
460,31.982,19.357,3.658,1.112,1.222
27,2.425,1.273,0.371,0.131,0.051
24,0.671,1.112,0.261,0.06,1.042
560,22.172,25.569,4.439,1.773,23.005
2814,138.197,122.156,25.679,7.054,27.342
2185,110.693,98.249,20.239,6.663,14.217
1384,73.942,64.734,12.974,4.428,5.671
515,27.854,24.497,4.138,1.953,1.342
133,5.772,6.372,1.162,0.491,0.271
15,0.541,0.782,0.22,0.11,0.04
24,0.632,1.193,0.26,0.14,1.112
422,17.424,20.8,3.357,1.513,17.674
2032,114.05,94.702,18.806,6.372,21.12
1000,64.053,48.172,8.938,3.306,6.132
265,19.298,12.785,2.134,0.902,0.551
16,0.982,1.092,0.221,0.051,0.05
30,0.601,1.673,0.331,0.12,1.252
450,19.628,20.44,3.557,1.502,24.176
1546,88.842,63.352,14.809,3.807,19.127
784,52.461,33.204,6.743,1.593,3.237
134,9.478,5.972,1.182,0.351,0.26
9,0.481,0.441,0.181,0.04,0.04
29,0.591,1.753,0.341,0.141,1.292
551,22.974,24.307,4.349,2.024,23.486
1318,80.375,57.271,11.222,4.198,10.82
433,30.669,19.237,3.446,1.383,1.042
34,1.964,1.543,0.361,0.21,0.06
21,0.762,0.972,0.28,0.13,1.042
461,17.874,21.271,3.677,1.793,21.412
2349,117.316,98.7,20.309,7.555,24.938
1493,85.825,63.873,14.238,4.499,7.936
464,28.926,21.111,3.657,1.714,1.343
76,4.178,3.647,0.711,0.311,0.1
21,0.461,0.972,0.26,0.13,1.022
409,15.62,17.794,3.256,1.022,14.909
1944,103.039,80.325,18.175,4.92,22.604
972,62.441,40.929,8.797,2.646,5
223,15.43,10.239,1.874,0.531,0.291
29,0.802,1.272,0.32,0.06,1.333
485,20.73,21.231,3.908,1.142,19.949
1708,94.723,69.183,16.162,3.727,15.61
800,48.534,33.986,7.043,1.543,3.175
252,14.217,11.583,2.024,0.551,0.271
18,0.491,0.902,0.23,0.141,0.832
381,14.519,18.035,3.036,1.573,16.692
