nfilter,t1,t2,t3,t4,t5,label_mad
23,0.611,0,0,1.282,1.183,312532
333,15.67,0,0,19.087,16.692,263944
1450,87.61,0,0,80.536,16.121,266676
1010,62.211,0,0,57.2,6.543,246698
455,30.529,0,0,25.59,1.553,219288
109,6.012,0,0,6.232,0.13,245164
8,0.24,0,0,0.521,0.521,107.5
106,4.428,0,0,5.941,4.449,155011
1047,61.9,0,0,55.417,20.059,299419
624,43.394,0,0,33.916,2.815,284760
215,11.843,0,0,12.154,0.23,264164
19,0.531,0,0,1.132,0.922,288116
398,15.851,0,0,23.045,18.516,252054
2052,113.369,0,0,114.762,21.011,261780
1009,68.172,0,0,56.971,7.203,272301
320,23.676,0,0,18.285,1.042,231798
42,2.846,0,0,2.354,0.071,235780
27,0.731,0,0,1.764,1.283,107074
553,22.684,0,0,31.881,22.905,165880
2360,124.471,0,0,130.513,21.732,219590
1430,85.265,0,0,92.059,5.361,231406
431,25.499,0,0,25.46,1.243,236829
135,7.004,0,0,7.885,0.141,257676
16,0.351,0,0,1.001,0.801,215742
339,12.935,0,0,19.147,15.56,194212
2229,119.572,0,0,124.461,23.004,206410
1261,78.993,0,0,71.098,6.232,234608
396,25.048,0,0,22.924,1.172,254218
61,3.627,0,0,3.426,0.171,236319
9,0.441,0,0,0.561,0.041,231495
18,0.512,0,0,1.313,0.942,141462
268,12.094,0,0,15.219,12.484,213234
1477,88.792,0,0,81.678,20.129,252473
599,46.279,0,0,34.767,4.589,227106
207,16.603,0,0,12.304,0.631,242756
12,1.292,0,0,0.741,0.04,125096
30,1.102,0,0,1.904,1.353,116904
589,25.709,0,0,34.106,23.144,217886
2067,115.614,0,0,115.694,20.419,235623
1224,76.118,0,0,69.744,5.57,276616
489,28.275,0,0,27.333,1.272,272168
116,5.26,0,0,6.773,0.15,247462
26,0.712,0,0,1.573,1.242,286248
564,23.446,0,0,32.192,22.744,223112
2426,123.579,0,0,131.935,17.043,219208
1431,81.608,0,0,79.564,4.088,226304
454,24.217,0,0,25.59,0.801,239485
35,1.754,0,0,1.873,0.06,207942
17,0.431,0,0,0.942,0.842,164243
376,14.728,0,0,21.763,17.705,240089
2767,138.218,0,0,151.623,32.703,250050
2256,126.155,0,0,123.97,22.724,257850
1415,90.435,0,0,78.722,6.333,256430
448,29.336,0,0,25.229,1.092,279442
78,3.967,0,0,4.269,0.28,258831
16,0.742,0,0,1.262,0.04,241419
20,0.562,0,0,1.293,0.961,223602
363,14.798,0,0,20.53,19.157,241858
1327,82.751,0,0,80.526,16.482,183678
468,39.537,0,0,25.309,1.884,204341
51,4.619,0,0,3.176,0.071,179584
